data_file,total_rewards_masked,masked_rewards_std,mean_masked,total_rewards_marl,marl_rewards_std,mean_marl
pod_dataset_189.csv,0.6290098141571964,0.04759547418334089,0.6290098141571964,0.6360767519596515,0.043636311804568347,0.6360767519596515
pod_dataset_30.csv,0.6381526692479836,0.042713254612027345,0.6381526692479836,0.6357410288332535,0.04347125335084605,0.6357410288332535
pod_dataset_174.csv,0.632038975948834,0.046858815096507654,0.632038975948834,0.6360674585210563,0.04499391971674466,0.6360674585210563
pod_dataset_153.csv,0.6328520544671133,0.04667435975803448,0.6328520544671133,0.6430349002578004,0.04163317782740712,0.6430349002578004
pod_dataset_27.csv,0.6330627660704177,0.04640325388585338,0.6330627660704177,0.6294082076246772,0.04786845285272253,0.6294082076246772
pod_dataset_23.csv,0.6310965043042936,0.055201070256343354,0.6310965043042936,0.6327299710779135,0.05470529591888994,0.6327299710779135
pod_dataset_115.csv,0.637214807039632,0.0448718748523985,0.637214807039632,0.6384263918104679,0.04425952596096083,0.6384263918104679
pod_dataset_26.csv,0.6313176624593481,0.05754539087691588,0.6313176624593481,0.6172791668685661,0.06667056053707994,0.6172791668685661
pod_dataset_175.csv,0.6069537399458347,0.05849353568028249,0.6069537399458347,0.6301257578176431,0.0466503747247687,0.6301257578176431
pod_dataset_49.csv,0.6017602553172018,0.05819414492971589,0.6017602553172018,0.6263707651500547,0.04693454795130981,0.6263707651500547
pod_dataset_199.csv,0.6237200199451483,0.05180501094440246,0.6237200199451483,0.639429166205765,0.044078227092750055,0.639429166205765
pod_dataset_158.csv,0.6326607382719904,0.04956373279352651,0.6326607382719904,0.6346867746538007,0.04789076186158481,0.6346867746538007
pod_dataset_73.csv,0.6267585675838223,0.04941129824534927,0.6267585675838223,0.6329879480590965,0.04642938965199302,0.6329879480590965
pod_dataset_124.csv,0.6316762919144312,0.042710396491327685,0.6316762919144312,0.6203342288925787,0.04788062869776305,0.6203342288925787
pod_dataset_1.csv,0.5647831539360803,0.0,0.5647831539360803,0.5296630348294701,0.0,0.5296630348294701
pod_dataset_140.csv,0.6270000310410678,0.050075687947969315,0.6270000310410678,0.6315827644761594,0.0479908178481935,0.6315827644761594
pod_dataset_184.csv,0.6270278277321492,0.04889670449554835,0.6270278277321492,0.6263346756516096,0.04725908436101016,0.6263346756516096
pod_dataset_44.csv,0.6315649566102634,0.043003232448416424,0.6315649566102634,0.6320461182860351,0.042653825992698825,0.6320461182860351
