data_file,total_rewards_masked,masked_rewards_std,mean_masked,total_rewards_marl,marl_rewards_std,mean_marl
pod_dataset_189.csv,0.6278885223912409,0.04833096280224762,0.6278885223912409,0.6345142078632391,0.04444586079657398,0.6345142078632391
pod_dataset_30.csv,0.6326460144228742,0.045204479479379216,0.6326460144228742,0.6380646207307153,0.042477348778712315,0.6380646207307153
pod_dataset_174.csv,0.6249398291864373,0.05266505525522124,0.6249398291864373,0.630039096548347,0.047983892392130814,0.630039096548347
pod_dataset_153.csv,0.5876603852108087,0.06958432137122708,0.5876603852108087,0.608396312057686,0.0591350337880717,0.608396312057686
pod_dataset_27.csv,0.6195441342703719,0.052827818205732624,0.6195441342703719,0.6172362551164381,0.05404319902917542,0.6172362551164381
pod_dataset_23.csv,0.6250145271612918,0.05885953949165532,0.6250145271612918,0.6100577731989264,0.06812056064532412,0.6100577731989264
pod_dataset_115.csv,0.6106180402355359,0.05885575300412357,0.6106180402355359,0.636238272130511,0.045157613053545126,0.636238272130511
pod_dataset_26.csv,0.6193296950862736,0.06541616395842324,0.6193296950862736,0.626059882113063,0.06139626129772467,0.626059882113063
pod_dataset_175.csv,0.6086105794487112,0.05797223182124712,0.6086105794487112,0.6286716164841403,0.04732560340161442,0.6286716164841403
pod_dataset_49.csv,0.633848208015805,0.04336350293001364,0.633848208015805,0.6172923471403291,0.0512495114925101,0.6172923471403291
pod_dataset_199.csv,0.6248028272610247,0.05188349504027988,0.6248028272610247,0.6366395642030126,0.0455745599819433,0.6366395642030126
pod_dataset_158.csv,0.6061782437202584,0.06471506067156554,0.6061782437202584,0.6261490658932761,0.052445767449378046,0.6261490658932761
pod_dataset_73.csv,0.6284000890744825,0.04875790086763662,0.6284000890744825,0.6097633284871133,0.05831924689249173,0.6097633284871133
pod_dataset_124.csv,0.6172600231216123,0.04924039399550982,0.6172600231216123,0.6165370117268674,0.04961805121262841,0.6165370117268674
pod_dataset_1.csv,0.5399849543645029,0.0,0.5399849543645029,0.5005326768787238,0.0,0.5005326768787238
pod_dataset_140.csv,0.6059946432630541,0.06112056821978656,0.6059946432630541,0.6315923107278164,0.04805661404952619,0.6315923107278164
pod_dataset_184.csv,0.6007307243347376,0.05992990608692222,0.6007307243347376,0.6108109625024543,0.05516872777351919,0.6108109625024543
pod_dataset_44.csv,0.6271039936617194,0.04589535725949039,0.6271039936617194,0.631285286295297,0.04285688952451892,0.631285286295297
pod_dataset_131.csv,0.6077891834822003,0.05969582353992878,0.6077891834822003,0.6159135768011944,0.05536530035426922,0.6159135768011944
pod_dataset_51.csv,0.6353872269316946,0.04877990107922302,0.6353872269316946,0.6350036523016102,0.049222287502498546,0.6350036523016102
pod_dataset_5.csv,0.6569402303828472,0.03668905295533969,0.6569402303828472,0.6449722349072404,0.04293757843574115,0.6449722349072404
pod_dataset_150.csv,0.6014043142429943,0.06796621198950868,0.6014043142429943,0.6274749953784826,0.05321424335470281,0.6274749953784826
pod_dataset_122.csv,0.6130795796172523,0.058895935504281675,0.6130795796172523,0.6355858882439926,0.04667721713867438,0.6355858882439926
pod_dataset_125.csv,0.6343886976946231,0.05138478466928046,0.6343886976946231,0.6202873839757145,0.05918741748468573,0.6202873839757145
