name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,8.2262,10.9393,0,69,5.1066,10.8209
codeco_pod2,2.8313,2.8736,8,37,2.1569,2.3026
codeco_pod3,8.1516,17.3668,18,67,4.1733,12.3061
codeco_pod4,13.8748,3.2213,32,93,11.3836,1.8959
codeco_pod5,4.6563,9.3746,38,34,3.8816,5.2543
codeco_pod6,11.0616,2.3975,58,92,8.5582,1.7292
codeco_pod7,11.4968,3.2941,73,14,9.7606,1.8961
codeco_pod8,8.2154,12.9719,79,41,8.0324,7.7082
codeco_pod9,9.8369,13.3232,85,12,6.8543,7.3661
codeco_pod10,7.1524,18.1253,100,70,5.4002,17.4456
codeco_pod11,14.9757,9.998,104,58,9.1874,6.7522
codeco_pod12,1.8533,16.5128,124,94,1.1594,11.1587
codeco_pod13,1.515,12.6009,133,100,1.0052,11.9535
codeco_pod14,3.4437,18.9894,147,9,1.9516,9.8714
codeco_pod15,4.002,6.3582,151,55,2.2483,5.5581
codeco_pod16,12.4266,10.1682,159,78,9.1496,6.3574
codeco_pod17,5.1736,12.9123,165,61,4.5854,10.3049
codeco_pod18,4.5444,13.6124,181,68,3.7933,13.3855
codeco_pod19,11.7082,12.7302,191,19,8.1775,12.5967
codeco_pod20,14.1898,19.4526,193,75,7.973,14.3316
codeco_pod21,9.3309,12.3782,200,9,8.367,11.7742
codeco_pod22,3.5751,11.3733,216,60,3.5351,8.0137
codeco_pod23,14.5375,19.5155,227,96,14.2138,14.2831
codeco_pod24,11.654,16.9616,230,84,11.3405,11.9153
codeco_pod25,3.5595,8.0832,250,55,3.3256,4.8885
codeco_pod26,1.0421,12.7336,263,50,0.8632,7.0799
codeco_pod27,8.9419,15.0254,271,66,5.6225,7.7764
codeco_pod28,2.6389,16.1942,279,58,1.7284,11.6273
codeco_pod29,6.8403,5.9942,285,26,6.3694,4.2067
codeco_pod30,3.0873,17.3782,305,13,2.39,15.4704
codeco_pod31,2.8815,5.9446,323,12,1.9894,3.5095
codeco_pod32,9.5428,11.8507,333,81,8.751,7.2063
codeco_pod33,5.4507,7.5303,353,66,4.7396,5.265
