name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,10.9923,4.5226,0,66,8.9514,2.6681
codeco_pod2,14.3696,7.6005,10,55,8.9718,4.0658
codeco_pod3,14.7671,15.778,17,68,10.1871,15.3291
codeco_pod4,11.6949,10.2695,36,89,7.9518,8.1425
codeco_pod5,8.4736,7.288,51,96,7.1056,5.0298
codeco_pod6,2.5799,19.21,71,55,2.1917,11.8987
codeco_pod7,8.9587,15.7209,90,86,5.1378,8.6846
codeco_pod8,4.3365,12.1682,104,60,2.4674,6.8397
codeco_pod9,7.845,5.0996,117,10,5.4954,3.7205
codeco_pod10,10.6427,11.0239,122,37,9.2713,9.5044
codeco_pod11,11.8833,19.7983,132,94,11.6552,14.7467
codeco_pod12,2.1616,10.8284,147,26,1.6642,8.2911
codeco_pod13,1.0744,1.454,164,29,0.5515,1.1699
codeco_pod14,4.6368,19.6658,175,92,3.1705,16.0897
codeco_pod15,3.1133,1.0861,179,34,2.2485,0.906
codeco_pod16,9.5522,19.0982,181,14,7.5602,11.9069
codeco_pod17,11.3736,17.746,194,57,9.6268,16.7414
codeco_pod18,2.2304,15.9407,209,15,2.1562,11.3491
codeco_pod19,9.0179,18.1612,223,92,8.7463,16.3744
codeco_pod20,2.0423,10.876,233,86,1.3104,8.6305
codeco_pod21,8.7423,16.7924,245,25,6.1979,15.7394
codeco_pod22,1.7973,17.9035,257,82,1.5032,13.0394
codeco_pod23,13.9222,12.0388,269,10,11.789,9.6912
codeco_pod24,13.4654,19.7373,278,99,8.2336,16.2758
codeco_pod25,5.1139,4.8954,287,86,4.9301,4.5091
codeco_pod26,12.083,4.0248,290,95,9.0759,3.2439
codeco_pod27,10.2296,3.0187,300,36,7.1944,2.9694
codeco_pod28,9.4868,13.0305,312,79,7.2975,7.7055
codeco_pod29,13.1081,2.4996,329,53,10.9599,1.4854
codeco_pod30,1.7268,8.9521,330,18,1.2112,4.5314
codeco_pod31,2.1733,11.7687,346,64,1.5095,8.0446
codeco_pod32,6.4648,14.3474,365,95,6.349,14.1097
codeco_pod33,7.7015,8.7559,381,15,3.9583,5.4668
codeco_pod34,8.4825,2.5705,393,49,7.9424,1.5251
codeco_pod35,7.1066,7.9455,410,81,6.9504,7.7947
codeco_pod36,7.5403,10.7184,418,36,6.2296,10.0335
codeco_pod37,12.873,2.6297,424,40,8.7119,2.3134
codeco_pod38,8.7546,9.9126,434,30,4.6605,9.3947
codeco_pod39,13.6286,2.1241,446,59,8.0447,1.7424
codeco_pod40,4.9285,3.2118,464,74,2.6206,3.1686
codeco_pod41,14.7642,15.4981,468,96,12.71,7.9654
codeco_pod42,14.5779,8.2509,483,39,9.1564,4.5787
codeco_pod43,9.6791,9.6033,492,37,6.6535,7.752
codeco_pod44,10.8864,6.2813,507,52,5.9887,5.3974
codeco_pod45,11.491,19.8421,518,33,10.4535,15.0261
codeco_pod46,3.7645,6.6348,525,33,3.458,6.4281
codeco_pod47,9.111,8.1878,544,67,5.3015,4.7305
codeco_pod48,9.2271,4.6397,545,73,5.5898,3.2432
codeco_pod49,13.7053,16.2081,564,34,13.1288,13.4637
codeco_pod50,6.4609,10.1901,582,87,3.9252,6.8098
codeco_pod51,14.0793,19.8766,593,76,8.0942,15.5107
codeco_pod52,11.7525,16.3334,606,34,6.1112,11.485
codeco_pod53,13.1724,14.8783,619,30,9.0872,12.409
codeco_pod54,14.3218,15.0498,620,71,8.8945,10.1421
codeco_pod55,4.9099,18.8039,634,34,4.8067,12.7869
codeco_pod56,2.7892,9.1136,647,36,2.0756,5.8402
codeco_pod57,6.3763,10.2101,651,28,4.3488,9.7303
codeco_pod58,5.4352,14.7441,670,18,5.1098,8.0132
codeco_pod59,14.2162,6.5806,682,75,10.2744,4.1887
codeco_pod60,13.2979,1.0059,687,38,7.1123,0.9082
codeco_pod61,12.61,14.6017,700,62,11.1119,11.4
codeco_pod62,4.4892,15.8747,706,36,2.789,8.7592
codeco_pod63,14.05,3.7126,711,39,7.4336,2.8413
codeco_pod64,7.0003,6.6372,719,24,6.3473,3.4915
codeco_pod65,13.7215,12.5261,735,100,7.2397,9.8912
codeco_pod66,7.7754,19.5736,753,84,4.9393,17.0114
codeco_pod67,3.0728,13.8045,770,22,2.0496,8.5393
codeco_pod68,6.7196,10.3709,788,46,5.2935,9.4172
codeco_pod69,3.0676,2.1753,800,89,1.5793,1.2312
codeco_pod70,3.8541,11.2391,809,56,2.842,10.0782
codeco_pod71,6.1898,5.4687,810,80,5.1831,4.4049
codeco_pod72,4.8174,10.654,821,14,2.941,6.4636
codeco_pod73,8.1476,8.3229,824,68,7.5016,6.78
codeco_pod74,7.1407,1.5147,839,7,3.7402,1.164
codeco_pod75,2.2126,1.4735,854,70,1.5222,0.8293
codeco_pod76,12.6134,11.1073,865,89,6.9089,7.1889
codeco_pod77,7.4287,19.733,869,85,6.4686,19.3988
codeco_pod78,13.1715,18.2869,887,89,9.051,9.7568
codeco_pod79,11.0765,4.6984,897,21,7.7698,2.9806
codeco_pod80,1.9772,17.4426,907,14,1.4116,10.8292
codeco_pod81,4.1478,15.1758,926,16,2.8467,12.0301
codeco_pod82,10.1028,15.7251,927,90,9.389,11.8484
codeco_pod83,2.561,11.3524,929,21,2.3474,9.6777
codeco_pod84,4.9845,19.3103,949,61,3.62,13.7225
codeco_pod85,8.4705,3.8819,963,59,8.119,2.846
codeco_pod86,4.4405,8.0458,968,58,2.3195,7.5023
