name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,13.4307,10.1535,0,37,8.1672,5.8958
codeco_pod2,12.0523,16.6887,12,98,6.3258,12.7078
codeco_pod3,13.3839,14.462,19,37,7.3351,13.2699
codeco_pod4,10.0398,2.1523,32,31,5.0519,1.2329
codeco_pod5,4.9553,18.8842,35,79,4.5865,10.9352
codeco_pod6,6.6282,8.5269,38,17,4.1389,7.2473
codeco_pod7,5.1781,13.5169,57,84,3.3951,7.6087
codeco_pod8,6.7896,5.8758,60,11,5.2756,3.2368
codeco_pod9,10.9515,8.4605,77,64,6.0173,7.2886
codeco_pod10,8.9252,5.3485,91,14,6.738,4.0655
codeco_pod11,6.3384,4.932,109,15,4.8396,4.1686
codeco_pod12,13.187,19.7182,127,55,10.3506,17.5483
codeco_pod13,6.9724,8.9946,134,60,6.0302,8.1308
codeco_pod14,9.0271,9.4278,147,33,7.2599,6.0698
codeco_pod15,2.4341,4.4211,148,12,1.5939,4.1785
codeco_pod16,11.6772,1.1185,160,42,10.7485,0.7901
codeco_pod17,13.9473,16.8837,175,20,12.1701,15.289
codeco_pod18,1.7375,3.4563,182,13,1.522,2.8723
codeco_pod19,1.585,5.5556,202,51,0.8499,4.2801
codeco_pod20,7.7526,6.9122,207,42,4.3991,6.0455
codeco_pod21,13.3944,14.1285,218,71,11.784,12.0633
codeco_pod22,3.6792,14.3175,228,36,2.6106,11.0598
codeco_pod23,10.0489,19.6431,242,60,8.838,12.4593
codeco_pod24,14.2353,9.527,247,75,9.401,7.2473
codeco_pod25,1.2797,14.0369,250,53,0.9022,12.4767
codeco_pod26,2.361,2.7952,265,20,1.5977,2.1256
codeco_pod27,12.3907,13.9907,283,95,6.5191,11.9098
codeco_pod28,4.2517,1.7759,286,78,3.6847,1.2885
codeco_pod29,8.8863,3.9202,293,41,8.724,3.2827
codeco_pod30,12.8204,5.8029,312,63,10.5739,3.8353
codeco_pod31,11.9437,11.0586,317,25,9.4474,7.4966
codeco_pod32,11.5415,15.1161,328,54,9.1665,10.7344
codeco_pod33,8.0796,12.5544,339,87,7.5395,8.6315
codeco_pod34,9.5739,16.1039,358,21,5.6984,13.2588
codeco_pod35,13.5578,3.5988,366,39,9.4175,3.4076
codeco_pod36,3.3981,17.6991,369,5,2.0199,15.6676
codeco_pod37,1.5924,9.545,382,89,1.0942,8.6191
codeco_pod38,4.5739,17.5134,387,44,2.5692,11.1155
codeco_pod39,7.4272,8.8545,399,30,3.9516,8.5379
codeco_pod40,8.6749,11.9299,406,45,6.6775,10.1931
codeco_pod41,11.1915,16.7707,425,78,6.4139,9.3635
codeco_pod42,7.6555,18.2607,441,57,7.3948,16.0283
codeco_pod43,8.3896,16.9155,456,32,6.2178,13.3513
codeco_pod44,1.3151,19.5898,476,68,0.7101,14.8003
codeco_pod45,9.0011,5.0936,478,66,8.3293,2.9494
codeco_pod46,2.297,1.0595,492,98,1.8012,0.904
codeco_pod47,14.8629,17.0989,502,93,12.7223,14.2914
codeco_pod48,11.7962,2.3331,522,59,8.4118,1.3386
codeco_pod49,11.0111,10.864,528,24,6.3682,9.7191
codeco_pod50,10.8837,15.1541,543,74,6.4966,12.3767
codeco_pod51,1.673,3.6829,561,30,1.0888,1.9064
codeco_pod52,6.6767,13.6089,577,42,5.4921,12.3286
codeco_pod53,13.4849,12.036,580,32,6.878,8.4245
codeco_pod54,1.3451,1.8421,600,22,0.8038,1.3386
codeco_pod55,12.1296,13.6058,619,55,8.7208,9.6685
codeco_pod56,8.0576,6.7054,632,43,7.4386,3.6694
codeco_pod57,2.3088,3.6644,645,11,1.4294,2.6212
codeco_pod58,2.1237,10.2707,656,48,1.7515,9.2659
codeco_pod59,3.778,10.2235,671,23,3.122,9.7023
codeco_pod60,12.9249,7.6321,688,67,10.9307,5.8603
codeco_pod61,1.3899,11.526,703,41,0.7134,8.3264
codeco_pod62,10.7297,10.2625,723,47,9.6712,5.9503
codeco_pod63,4.5286,11.5147,737,84,3.6837,6.163
codeco_pod64,10.4562,15.5349,742,32,9.8208,13.0462
