name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,1.0719,12.2927,0,89,1.0551,11.3286
codeco_pod2,10.0623,8.6543,19,73,5.934,7.8835
codeco_pod3,13.2923,13.9329,24,92,11.3862,12.2408
codeco_pod4,12.8245,15.8255,27,76,7.8497,15.5795
codeco_pod5,1.4219,1.8552,37,52,0.9787,1.1406
codeco_pod6,4.7448,15.099,52,87,2.5729,10.4962
codeco_pod7,3.3426,19.5787,63,17,3.024,10.8372
codeco_pod8,12.2971,1.5982,80,96,10.5401,1.0514
codeco_pod9,1.9183,14.2228,99,9,0.9779,12.2919
codeco_pod10,2.4658,7.964,117,14,1.9514,4.5954
codeco_pod11,2.2266,19.6324,123,58,1.1663,15.9287
codeco_pod12,2.5244,8.8206,131,20,2.2634,8.0771
codeco_pod13,11.3226,8.982,133,79,7.8516,7.7988
codeco_pod14,3.6307,12.6385,140,81,2.3716,8.2952
codeco_pod15,8.3637,14.5476,159,85,5.7364,8.6754
codeco_pod16,5.272,19.6847,179,81,2.9588,11.3467
codeco_pod17,4.7587,15.0668,188,13,3.285,7.8957
codeco_pod18,5.0327,1.128,206,98,4.5072,0.6779
codeco_pod19,14.0841,2.066,210,78,10.738,1.3087
codeco_pod20,14.8257,19.1808,227,40,12.2701,9.9546
codeco_pod21,9.7149,7.9858,244,45,5.8883,7.3093
codeco_pod22,7.5469,18.3934,257,43,5.2045,12.6375
codeco_pod23,4.4581,2.2985,277,42,2.3928,1.9558
codeco_pod24,11.3235,16.8484,291,45,7.8247,13.0523
codeco_pod25,14.8978,18.6418,298,8,13.2193,9.3566
codeco_pod26,10.9399,15.0404,303,91,7.7802,11.58
codeco_pod27,10.0465,10.2445,309,57,9.6746,10.0671
codeco_pod28,14.6302,11.1543,314,89,8.7958,10.2595
codeco_pod29,2.2563,13.9489,324,38,1.1741,11.291
codeco_pod30,14.0967,9.2595,335,8,9.8571,4.7724
codeco_pod31,7.0679,17.4096,339,72,5.7492,13.4182
codeco_pod32,13.6999,16.4654,350,42,7.8051,15.8651
codeco_pod33,12.1634,16.2387,370,12,7.3789,12.0697
codeco_pod34,9.2377,17.3115,381,47,6.5117,12.8617
codeco_pod35,1.3214,2.0741,395,30,0.815,1.6543
codeco_pod36,10.4167,12.3388,415,48,6.5517,8.3736
codeco_pod37,7.1426,2.9114,431,54,6.6464,1.7803
codeco_pod38,14.1958,7.8836,435,35,8.5519,6.055
codeco_pod39,10.3523,5.8881,446,41,6.2053,3.2101
codeco_pod40,6.0028,11.5933,455,81,5.2623,7.7944
codeco_pod41,12.6085,13.0074,474,73,12.1879,7.9533
codeco_pod42,6.6102,6.2257,481,9,5.0728,4.6088
codeco_pod43,14.6657,12.1469,482,76,9.9561,7.4018
codeco_pod44,12.7904,3.0054,493,92,6.9094,2.4408
codeco_pod45,9.9291,11.2176,503,38,7.9422,8.9592
codeco_pod46,6.2189,15.5342,510,64,3.2697,11.6988
codeco_pod47,5.9313,11.0201,514,83,4.7738,10.384
codeco_pod48,1.5227,18.4063,529,15,0.8236,13.7612
codeco_pod49,11.2424,12.0693,536,54,7.39,6.3451
codeco_pod50,8.9182,16.4829,555,91,7.6703,8.2442
codeco_pod51,7.6451,7.329,568,37,5.7733,6.2974
codeco_pod52,8.8837,15.4574,575,50,7.6051,13.6242
codeco_pod53,11.6752,9.1008,591,47,9.7317,7.2486
codeco_pod54,10.6114,9.4574,600,14,8.1191,9.3276
codeco_pod55,5.6489,5.1562,610,94,3.1245,4.4868
codeco_pod56,5.0807,8.2707,623,56,3.0801,7.4649
codeco_pod57,14.9982,10.5936,631,62,13.9909,8.0272
codeco_pod58,7.2569,13.1453,651,93,6.6902,9.9771
codeco_pod59,13.9414,8.4359,670,20,9.575,4.8327
codeco_pod60,6.2542,10.8985,671,26,5.4783,7.2923
codeco_pod61,11.6061,1.2116,677,59,10.0813,0.6551
codeco_pod62,1.4846,10.4942,680,13,0.7744,6.8744
codeco_pod63,13.7751,3.1404,682,74,10.2899,1.588
codeco_pod64,9.9349,16.1635,694,16,7.1913,9.9636
codeco_pod65,1.9969,3.757,698,68,1.6944,2.6908
codeco_pod66,9.9624,4.5528,702,6,6.9356,3.1729
codeco_pod67,10.6659,3.5003,722,87,10.024,3.1664
codeco_pod68,1.8134,18.4569,741,96,1.7708,12.4634
codeco_pod69,3.6123,11.7394,743,97,1.8755,10.0019
codeco_pod70,11.7361,5.5684,745,79,9.6834,3.4309
codeco_pod71,13.1442,16.2469,759,35,7.6752,15.1715
codeco_pod72,13.3189,10.9984,778,33,7.4873,7.1325
codeco_pod73,2.0649,5.6094,798,38,1.3628,4.0328
codeco_pod74,3.7388,2.6467,804,53,2.1296,1.4214
codeco_pod75,11.8805,4.294,807,90,9.5838,2.719
codeco_pod76,6.4727,18.5828,822,44,6.1062,14.5253
codeco_pod77,6.0779,18.9411,837,38,4.2841,13.0067
codeco_pod78,12.1751,3.5505,853,45,10.2221,3.4178
codeco_pod79,2.6168,3.6773,860,11,1.8467,2.5341
codeco_pod80,10.151,2.9053,880,63,6.0923,2.07
codeco_pod81,1.226,17.6765,894,20,0.8738,13.8712
codeco_pod82,11.5996,1.1652,908,34,8.2195,0.8051
codeco_pod83,11.7178,17.1845,919,99,8.8966,16.8141
codeco_pod84,10.3663,10.0527,923,82,8.8795,8.8918
codeco_pod85,2.3156,16.4831,930,76,2.1591,15.5281
codeco_pod86,5.1459,15.4394,946,6,4.4627,9.4829
codeco_pod87,1.3368,11.1693,964,59,0.792,8.5421
codeco_pod88,12.9612,16.7756,978,97,7.2922,10.3088
codeco_pod89,5.2094,13.8902,998,86,4.4126,9.0632
codeco_pod90,11.5632,7.0486,1015,100,6.8288,4.5011
codeco_pod91,11.737,1.7994,1018,30,6.0407,0.9457
codeco_pod92,12.9666,19.333,1038,76,12.5478,12.5135
codeco_pod93,9.7057,2.2496,1051,25,4.9424,1.6486
codeco_pod94,5.2066,15.6649,1071,77,3.304,8.1715
codeco_pod95,12.01,13.8211,1073,89,9.4715,11.7589
codeco_pod96,12.2929,6.9891,1083,95,9.7842,6.0402
codeco_pod97,4.6122,17.8047,1094,62,2.5499,14.2669
codeco_pod98,10.9734,12.607,1113,17,7.6925,12.3012
codeco_pod99,1.7964,2.8131,1131,59,1.4916,1.6919
codeco_pod100,2.5903,16.1093,1140,62,1.8412,13.8905
codeco_pod101,7.1378,1.2323,1141,98,6.8415,1.1128
codeco_pod102,11.9787,4.4998,1159,25,9.0307,2.7489
codeco_pod103,13.5435,1.8802,1164,85,7.9129,1.5259
codeco_pod104,9.4504,13.1022,1177,51,8.1665,11.266
codeco_pod105,3.8459,6.9427,1185,90,2.1055,3.6189
