name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,6.5087,4.1446,0,40,5.0638,3.9835
codeco_pod2,4.813,14.4262,12,97,4.0326,13.3063
codeco_pod3,7.8732,12.7717,30,100,4.6266,10.5827
codeco_pod4,10.0633,8.8305,33,74,9.5304,4.8739
codeco_pod5,4.0006,11.8572,42,94,2.1856,9.5198
codeco_pod6,12.4266,12.5618,53,83,6.2681,12.2836
codeco_pod7,2.4334,18.5599,68,58,1.3078,14.6674
codeco_pod8,8.8251,9.6912,70,50,7.646,8.4074
codeco_pod9,1.8535,3.3821,78,35,1.6096,3.1965
codeco_pod10,8.6861,15.2562,92,22,5.9267,8.1299
codeco_pod11,1.9384,5.2669,112,61,1.1195,3.5827
codeco_pod12,5.5295,18.5643,131,50,3.4325,11.0279
codeco_pod13,10.6736,13.82,150,97,5.7229,9.4515
codeco_pod14,8.5864,15.2034,168,72,5.2592,13.2157
codeco_pod15,5.5257,9.7159,176,19,3.3994,6.7788
