name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,11.6451,11.5642,0,28,5.9425,10.1828
codeco_pod2,8.3362,16.8933,11,37,7.0295,8.4973
codeco_pod3,8.9285,14.9634,29,84,5.8098,13.0077
codeco_pod4,3.1169,16.0155,49,45,1.9902,14.7841
codeco_pod5,13.9655,15.7142,53,54,13.1174,14.2772
codeco_pod6,8.7843,9.3539,61,88,5.8449,5.0137
codeco_pod7,10.6868,5.4575,74,75,8.2061,3.3407
codeco_pod8,10.5865,7.7359,85,5,6.3089,6.6574
codeco_pod9,11.5006,1.2095,100,26,7.9814,1.1008
codeco_pod10,7.8336,9.6401,117,83,6.875,8.5959
codeco_pod11,10.2881,19.9843,119,20,6.8531,12.3062
codeco_pod12,5.5723,3.321,122,63,4.4811,2.0611
codeco_pod13,10.8507,12.7157,127,84,8.7142,11.5392
codeco_pod14,14.9319,4.0093,132,37,10.9032,2.4611
codeco_pod15,4.0822,2.8058,143,100,3.9295,1.68
codeco_pod16,1.5259,13.1679,152,67,1.0842,12.1666
codeco_pod17,7.6955,2.2236,168,9,4.1896,1.9955
codeco_pod18,10.1304,15.2131,177,54,7.5612,12.6195
codeco_pod19,14.4285,13.9889,196,34,13.2564,10.8477
codeco_pod20,9.2038,14.5511,202,83,5.1136,11.7233
codeco_pod21,2.7571,8.3069,212,98,2.2007,5.7605
codeco_pod22,13.0756,3.0012,223,47,11.9521,1.7929
codeco_pod23,6.9866,17.1552,227,100,4.5927,9.6188
codeco_pod24,13.8964,8.2953,231,24,11.343,6.6923
codeco_pod25,1.6911,4.8552,246,81,1.5778,4.0179
codeco_pod26,6.6687,19.9311,257,82,6.3024,10.0975
codeco_pod27,3.9713,6.0904,264,16,3.245,5.3345
codeco_pod28,14.4488,9.3883,275,27,10.1599,6.0715
codeco_pod29,2.7622,10.8184,276,88,1.6518,10.3649
codeco_pod30,6.7636,15.3591,282,72,5.0184,8.6613
codeco_pod31,5.8081,3.2836,284,99,2.9553,2.0527
codeco_pod32,11.101,19.541,296,80,8.9767,12.2444
codeco_pod33,8.4329,12.1392,303,93,7.5918,7.5369
codeco_pod34,6.435,13.7233,312,66,5.9374,9.6214
codeco_pod35,12.5795,8.575,321,50,10.4506,4.6732
codeco_pod36,12.0606,7.7143,334,78,6.8034,7.0102
codeco_pod37,12.5204,15.9039,353,30,6.3457,13.7323
codeco_pod38,2.8426,10.4831,355,88,1.8501,8.0209
codeco_pod39,10.6142,9.645,360,24,7.406,7.6787
codeco_pod40,2.2142,19.911,380,69,1.1388,11.2066
codeco_pod41,14.5159,8.9096,385,78,14.1183,4.6461
codeco_pod42,14.4291,1.2582,396,96,9.7514,1.1794
codeco_pod43,7.7285,3.4742,405,84,6.5029,2.2378
codeco_pod44,7.9052,17.743,409,85,4.4387,14.5757
codeco_pod45,10.916,7.6814,411,58,10.7543,7.0535
codeco_pod46,9.0911,7.8168,415,41,5.1374,5.6345
codeco_pod47,8.4137,18.0033,435,32,5.4878,15.8596
codeco_pod48,10.6005,16.8562,444,63,6.9577,16.6746
codeco_pod49,1.1052,18.6522,454,83,0.7088,15.339
codeco_pod50,5.2989,15.1093,458,35,4.3019,9.1895
codeco_pod51,14.0566,10.7513,469,9,11.9847,8.727
codeco_pod52,7.1022,8.0876,479,72,4.0137,6.7209
codeco_pod53,7.6,1.8714,488,63,7.0868,1.6532
codeco_pod54,6.9356,9.6406,508,98,6.8426,5.9874
codeco_pod55,3.2048,16.0623,517,56,2.2194,10.0193
codeco_pod56,6.5142,5.5225,525,36,4.3839,3.2297
codeco_pod57,13.8564,19.2087,530,17,11.0582,14.576
