name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,5.6287,12.1992,0,39,3.5826,8.2193
codeco_pod2,5.7779,8.1253,16,19,2.9809,6.9275
codeco_pod3,14.1658,19.5486,36,34,7.8169,10.04
codeco_pod4,3.2426,11.0425,52,9,2.5226,6.4244
codeco_pod5,9.8974,4.9381,57,93,7.8402,4.2199
codeco_pod6,10.7522,18.549,65,76,6.7338,15.894
codeco_pod7,5.2551,18.8562,85,46,4.8968,18.0657
codeco_pod8,2.5174,11.9777,90,47,1.7488,11.2743
codeco_pod9,6.9172,6.9083,98,70,5.3823,4.3879
codeco_pod10,10.3137,1.4029,101,99,9.8435,0.9631
codeco_pod11,11.3154,9.7576,102,24,6.4511,9.3909
codeco_pod12,13.986,3.4472,107,44,12.0351,1.8715
codeco_pod13,6.3169,13.4663,122,25,6.2395,10.2839
codeco_pod14,3.9741,11.3276,127,62,2.7351,7.6196
codeco_pod15,3.1202,13.6479,137,81,2.5865,13.0887
codeco_pod16,4.9678,8.2876,148,22,4.344,4.5772
codeco_pod17,4.0816,10.2138,164,54,3.3478,9.7649
codeco_pod18,11.4166,19.9009,179,27,8.2934,15.1202
codeco_pod19,10.2561,1.1275,197,9,9.3397,0.5811
codeco_pod20,4.7711,17.3024,202,44,4.5769,12.4114
codeco_pod21,13.9803,18.7987,213,80,10.668,17.2319
codeco_pod22,3.5778,11.5912,230,53,2.9372,11.0378
codeco_pod23,7.7298,14.5108,235,12,4.724,9.0669
codeco_pod24,9.7751,14.0652,242,78,8.8296,10.6026
codeco_pod25,10.8352,6.4016,251,63,9.4696,5.4561
codeco_pod26,7.4333,13.8959,257,64,5.9549,7.589
codeco_pod27,9.9291,17.1341,267,32,7.0743,10.8057
codeco_pod28,8.8893,3.3921,283,41,8.0384,2.2125
codeco_pod29,3.1537,1.7804,298,27,2.085,1.1721
codeco_pod30,10.97,11.2769,300,20,9.4303,6.8299
codeco_pod31,8.7164,3.7929,303,34,4.6838,3.3747
codeco_pod32,13.6187,1.3405,323,31,6.9966,0.8601
codeco_pod33,4.5634,5.7739,329,45,3.4753,3.4967
codeco_pod34,5.4454,4.7613,335,60,4.0533,2.878
codeco_pod35,2.5364,6.4888,351,8,2.2498,5.3986
codeco_pod36,5.9419,5.3223,355,19,5.5564,3.6861
codeco_pod37,5.9807,8.0069,371,62,3.9268,6.687
codeco_pod38,5.9636,3.8963,386,37,5.1478,3.571
codeco_pod39,11.2563,4.3035,395,31,9.7321,2.6776
codeco_pod40,5.3808,19.8924,397,84,4.933,18.778
codeco_pod41,8.5825,7.5441,413,48,5.56,7.2952
codeco_pod42,8.8585,3.2421,429,79,8.2052,1.7244
codeco_pod43,6.9464,5.4966,434,48,5.1346,5.332
codeco_pod44,4.8752,14.4168,445,5,4.727,11.0107
codeco_pod45,11.7816,6.8299,460,98,6.1528,5.8075
codeco_pod46,11.9439,1.8299,472,47,6.2166,1.7291
codeco_pod47,5.718,4.8982,477,22,5.3396,3.0588
codeco_pod48,8.0018,4.5957,481,44,5.5353,3.1381
codeco_pod49,3.4494,6.1857,496,56,2.1896,4.4922
codeco_pod50,5.0446,3.7689,511,65,3.676,2.7584
codeco_pod51,2.1068,8.382,512,73,1.3424,7.4998
codeco_pod52,13.6007,18.7996,519,52,11.8864,17.0329
codeco_pod53,6.1112,16.7255,528,42,5.2411,14.6067
codeco_pod54,6.4276,6.3656,539,69,4.3627,4.1724
codeco_pod55,12.8455,3.0427,551,14,9.1358,2.2984
codeco_pod56,10.2368,14.0123,562,22,9.901,9.1657
codeco_pod57,7.2871,2.0631,575,74,5.31,1.7266
codeco_pod58,7.2026,14.3795,580,72,6.2737,11.1771
codeco_pod59,6.9563,12.865,597,74,4.3941,10.3057
codeco_pod60,9.4331,6.1096,614,71,6.5688,3.536
codeco_pod61,4.9798,12.8826,630,74,2.6975,7.0822
codeco_pod62,14.1986,2.2942,642,6,13.01,2.1842
codeco_pod63,3.5178,16.2517,645,77,3.2708,15.6362
codeco_pod64,6.9271,10.9309,659,81,5.0362,8.6592
codeco_pod65,1.7651,15.4651,668,70,0.9423,11.365
codeco_pod66,14.2408,1.2404,682,14,7.4687,1.1377
codeco_pod67,9.8399,18.9017,689,70,6.5831,17.6891
codeco_pod68,3.1075,19.8673,699,49,1.9234,17.1561
codeco_pod69,5.628,4.5559,703,32,3.041,4.1372
codeco_pod70,11.3322,7.2854,708,65,6.3407,5.8791
codeco_pod71,10.7545,6.4943,725,82,8.6625,5.0244
codeco_pod72,6.9505,12.0812,740,96,6.7129,10.414
codeco_pod73,3.4119,6.0277,746,17,2.7731,4.868
codeco_pod74,1.9803,18.0925,763,85,1.6756,12.4431
codeco_pod75,3.0067,15.3753,772,54,2.0237,8.8947
codeco_pod76,13.954,17.0858,783,75,12.7394,9.3165
codeco_pod77,10.5669,17.0846,799,86,8.5521,9.4155
codeco_pod78,11.5822,12.6888,804,93,10.8616,11.771
codeco_pod79,10.5223,4.4345,819,96,6.7949,3.6052
codeco_pod80,4.9842,19.5642,833,23,4.1131,14.4469
codeco_pod81,6.5647,19.9244,847,45,5.1675,13.229
codeco_pod82,2.736,17.4526,849,74,1.6007,12.7805
codeco_pod83,7.6743,9.3777,859,6,6.3759,8.1823
codeco_pod84,13.5477,12.1339,869,27,11.8287,11.7393
codeco_pod85,9.0565,5.6371,878,75,7.6499,4.0703
codeco_pod86,11.2252,7.5761,892,50,9.5381,5.0233
