name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,9.5744,4.992,0,75,9.3571,3.629
codeco_pod2,6.7566,12.969,17,80,5.5274,6.9648
codeco_pod3,9.6742,19.0075,36,93,9.2184,11.6954
codeco_pod4,1.1565,6.0056,41,5,0.9626,3.5594
codeco_pod5,8.9968,12.1679,46,30,7.9788,8.1736
codeco_pod6,6.0438,3.516,48,31,5.3905,3.0439
codeco_pod7,10.7813,8.4232,53,15,10.1024,6.0939
codeco_pod8,4.7199,15.8108,61,61,4.3075,10.2696
codeco_pod9,5.74,17.1682,70,38,3.3885,13.4991
codeco_pod10,4.6254,6.9919,76,59,2.7667,4.9078
codeco_pod11,13.4209,17.2607,93,44,7.7095,11.1557
codeco_pod12,13.6125,6.9234,100,24,9.0237,3.8656
codeco_pod13,7.7997,14.7741,116,19,3.9379,11.8021
codeco_pod14,11.8469,6.1116,121,26,10.1729,3.7931
codeco_pod15,11.3098,2.9891,134,52,6.039,2.6265
codeco_pod16,11.7317,11.3388,153,69,10.3115,9.98
codeco_pod17,12.7561,12.1135,173,73,8.9192,11.0955
codeco_pod18,9.6596,19.9914,179,59,5.7545,15.7346
codeco_pod19,5.8432,12.8169,187,72,4.4113,8.7214
codeco_pod20,10.4619,5.121,197,28,7.2199,4.1883
codeco_pod21,2.2939,6.8645,214,44,2.0836,6.4697
codeco_pod22,2.4902,6.747,218,7,2.0744,4.8325
codeco_pod23,1.0186,7.1122,225,51,0.866,6.961
codeco_pod24,1.2498,1.5216,238,18,0.9692,1.1191
codeco_pod25,1.2407,6.6587,251,12,1.1557,4.8614
codeco_pod26,6.1965,1.7313,260,7,5.2206,1.083
codeco_pod27,6.7646,2.0236,274,79,4.3402,1.2744
codeco_pod28,9.3902,9.4955,278,47,5.1223,4.8545
codeco_pod29,12.5882,3.608,289,29,10.289,2.1688
codeco_pod30,4.6854,11.7292,294,83,3.0602,8.7168
codeco_pod31,3.5236,1.7675,301,35,2.3142,1.6423
codeco_pod32,6.6045,6.8225,318,36,5.5496,4.1687
codeco_pod33,3.8492,2.834,335,53,2.2639,2.6286
codeco_pod34,7.3986,11.9058,338,20,7.2837,10.2661
codeco_pod35,8.044,6.2797,349,80,6.3491,3.913
codeco_pod36,4.887,17.7448,351,59,4.58,12.3185
codeco_pod37,2.8578,15.5128,369,12,2.0633,13.5982
codeco_pod38,5.1356,8.7272,386,89,3.3136,7.0094
codeco_pod39,5.2629,9.8559,393,78,4.2425,8.299
codeco_pod40,7.5687,12.4965,400,69,4.728,11.8179
codeco_pod41,9.2545,5.5466,409,11,4.6437,3.7099
codeco_pod42,3.3809,4.4249,417,72,1.773,2.3106
codeco_pod43,12.7739,16.6169,419,23,11.8057,9.4452
codeco_pod44,5.9053,2.4135,436,23,5.1251,2.1683
codeco_pod45,11.4543,3.0499,456,28,7.298,2.8704
codeco_pod46,12.9834,2.3322,459,92,9.8929,1.7582
codeco_pod47,13.0796,12.3994,461,30,6.9836,10.9534
codeco_pod48,3.5591,18.3281,470,40,2.6157,13.5641
codeco_pod49,13.1812,12.5125,478,34,6.5915,7.7158
codeco_pod50,5.15,12.991,479,64,3.3822,7.2893
codeco_pod51,7.3223,5.3205,499,34,6.5385,5.1995
codeco_pod52,1.3735,7.3698,514,15,0.9764,5.6999
codeco_pod53,8.5813,19.9803,523,26,7.9908,15.6508
codeco_pod54,3.6302,7.0021,533,83,2.2696,5.2676
codeco_pod55,1.7947,1.2936,536,45,1.5121,1.0217
codeco_pod56,6.5013,3.0246,539,61,5.7065,2.3795
codeco_pod57,11.4729,19.3511,553,63,6.096,15.0344
codeco_pod58,13.1024,8.6328,560,87,12.664,8.5216
codeco_pod59,3.8665,8.5213,564,46,3.256,6.2587
codeco_pod60,11.487,5.0883,566,30,6.7383,3.6451
codeco_pod61,9.696,2.4634,586,80,6.5311,1.8549
codeco_pod62,13.1661,11.5784,592,93,9.4373,10.6295
codeco_pod63,3.2374,3.9363,611,10,2.0941,2.9705
codeco_pod64,5.4201,14.2704,618,79,4.0509,13.3488
codeco_pod65,2.0874,13.4169,635,44,1.7558,10.9851
codeco_pod66,13.3939,8.3766,640,24,11.385,4.6226
codeco_pod67,5.293,16.9856,660,8,3.1205,13.2422
codeco_pod68,5.4963,4.0182,666,97,4.0956,3.1994
codeco_pod69,5.0806,2.2921,670,99,3.6777,2.2441
codeco_pod70,11.4148,16.7882,677,70,7.5416,16.4753
codeco_pod71,13.6988,15.3632,695,24,9.8436,9.1391
codeco_pod72,13.3223,16.3129,708,32,6.9447,12.3536
codeco_pod73,8.5703,7.9123,724,84,4.4007,7.6408
codeco_pod74,11.722,5.4076,732,30,10.2755,3.1425
codeco_pod75,9.0985,4.9543,740,84,5.307,2.9474
codeco_pod76,9.2087,17.2199,741,55,8.6377,16.5559
codeco_pod77,12.3589,2.795,753,18,10.0675,1.5587
codeco_pod78,5.3174,18.5671,755,51,4.5169,17.2331
codeco_pod79,4.1158,8.8207,775,40,3.4669,6.6663
codeco_pod80,4.9448,19.6415,792,44,4.0798,16.4179
codeco_pod81,8.3673,13.2319,799,60,7.1053,9.7162
codeco_pod82,8.6378,3.5139,815,36,8.0402,2.8071
codeco_pod83,8.2358,8.9317,829,36,7.004,5.4059
codeco_pod84,9.7679,18.8338,845,40,6.3728,9.6485
codeco_pod85,13.8684,9.9556,860,93,12.4597,6.5828
codeco_pod86,14.0968,11.5818,875,24,8.7635,9.1541
