name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,13.2684,4.8464,0,21,7.1638,3.3955
codeco_pod2,6.827,16.235,5,95,6.1596,12.4813
codeco_pod3,14.3447,19.7143,8,30,13.4241,17.3061
codeco_pod4,5.925,2.1899,19,80,4.0542,1.6697
codeco_pod5,14.9755,19.7398,25,64,12.112,15.2781
codeco_pod6,2.9102,18.9877,45,56,2.7993,13.5047
codeco_pod7,5.9051,2.2388,48,30,3.5196,1.3027
codeco_pod8,3.0565,10.2406,66,97,2.0532,6.9283
codeco_pod9,6.5278,14.649,74,35,3.4034,10.7309
codeco_pod10,12.6,19.7318,90,58,9.4219,13.0451
codeco_pod11,7.8578,6.4346,109,22,7.7293,5.3567
codeco_pod12,4.0144,2.8219,117,42,3.4505,2.3628
codeco_pod13,6.9549,8.0267,134,93,5.5793,6.968
codeco_pod14,6.1641,15.5457,137,63,3.3156,15.0184
codeco_pod15,13.8051,11.1346,148,7,12.3908,9.7774
codeco_pod16,6.3862,3.4709,160,24,4.0235,3.0893
codeco_pod17,11.0031,16.1273,167,68,10.815,12.4778
codeco_pod18,6.3801,17.7784,176,69,3.9197,10.8124
codeco_pod19,4.1438,6.0078,188,88,3.1364,3.5807
codeco_pod20,14.5793,14.297,197,96,8.3195,9.607
codeco_pod21,5.6774,16.4074,210,55,3.8779,12.0002
codeco_pod22,8.5645,5.6316,219,19,6.9336,3.4441
codeco_pod23,5.3119,8.8255,236,69,3.2114,4.6726
codeco_pod24,10.2544,4.3322,242,71,6.2267,3.7872
codeco_pod25,13.1758,17.9955,256,49,9.9552,14.9418
codeco_pod26,4.9519,10.5485,261,51,2.8342,6.2367
codeco_pod27,4.9106,17.1858,277,92,3.1256,13.4474
codeco_pod28,2.8743,16.7117,294,33,1.9448,15.3684
codeco_pod29,1.9087,15.9675,313,51,1.5262,11.7859
codeco_pod30,13.4592,10.7183,319,76,11.7185,6.9274
codeco_pod31,2.1653,8.5422,334,50,1.2476,6.4659
codeco_pod32,5.5151,13.8561,335,84,3.0598,9.2307
codeco_pod33,14.3321,10.9891,353,25,8.3562,5.9759
codeco_pod34,6.0983,18.3313,371,79,4.6971,16.7585
codeco_pod35,8.0505,2.421,390,36,7.5234,2.1476
codeco_pod36,9.3594,3.8525,398,11,9.2132,3.4652
codeco_pod37,3.4591,8.8714,417,83,2.2896,8.0088
codeco_pod38,5.1186,7.9858,436,46,4.6835,6.1514
codeco_pod39,8.1055,9.2089,439,84,4.4435,6.9363
codeco_pod40,10.1962,14.5549,451,25,7.6143,12.8387
codeco_pod41,9.9541,10.7535,470,99,9.2665,6.5971
codeco_pod42,14.0767,6.2934,480,48,7.7852,5.7079
codeco_pod43,12.0499,19.0092,483,59,10.4563,18.5904
codeco_pod44,12.2781,12.7643,490,40,10.1813,8.928
codeco_pod45,14.9099,18.653,506,18,12.9682,10.6216
codeco_pod46,10.3843,18.5978,512,98,5.7251,15.7383
codeco_pod47,8.2225,3.6452,518,44,5.9365,2.8777
codeco_pod48,14.5361,9.8546,523,70,13.032,7.7094
codeco_pod49,8.2408,2.4602,536,97,6.5631,2.231
codeco_pod50,4.5717,8.0697,553,47,3.5144,5.9429
codeco_pod51,9.2056,9.324,561,60,7.5113,5.7615
codeco_pod52,5.8887,7.9295,578,11,5.8245,5.092
codeco_pod53,5.4194,8.9569,593,75,3.4315,8.129
codeco_pod54,10.1664,11.197,612,98,6.1741,10.461
codeco_pod55,2.0779,3.4398,621,24,1.372,3.2172
codeco_pod56,2.2702,13.1098,633,81,1.4708,7.8772
codeco_pod57,5.2369,10.2874,650,25,4.0634,8.6415
codeco_pod58,8.3977,3.2083,670,52,6.0556,2.9315
codeco_pod59,9.0502,3.4612,677,23,6.0701,2.5436
codeco_pod60,5.0071,9.5707,685,73,4.3515,7.0484
codeco_pod61,2.8245,18.958,688,19,1.5103,15.9807
codeco_pod62,10.8743,14.5014,705,86,8.7231,9.5643
codeco_pod63,12.3462,9.3919,721,61,6.5851,6.6021
codeco_pod64,7.9795,10.7879,724,41,6.644,8.5166
codeco_pod65,9.4397,4.4005,743,54,8.8875,3.5153
codeco_pod66,1.6032,13.8326,763,80,1.4952,12.7597
codeco_pod67,4.0064,18.5011,769,34,2.0141,17.3643
codeco_pod68,13.7753,9.6083,784,40,12.1116,6.449
codeco_pod69,3.2599,7.0141,799,7,2.804,5.9514
codeco_pod70,7.9574,8.7067,819,35,7.5554,6.5955
codeco_pod71,4.2305,8.5218,824,14,3.8915,8.1438
codeco_pod72,6.2948,19.1829,841,17,5.9198,15.3943
codeco_pod73,14.732,17.8472,857,63,7.9991,9.6731
codeco_pod74,3.887,11.8314,859,16,3.0552,7.1011
codeco_pod75,13.1886,13.8401,879,59,13.0512,7.0457
codeco_pod76,3.4403,14.5796,886,27,2.918,7.8712
codeco_pod77,5.1718,9.4195,902,23,3.1148,8.3825
codeco_pod78,14.9287,10.2072,906,38,12.8839,8.7943
