name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,4.3046,9.3595,0,46,3.434,6.5012
codeco_pod2,9.766,5.5752,6,16,6.9294,4.5476
codeco_pod3,7.1466,16.5075,13,61,4.0305,14.4725
codeco_pod4,3.0585,10.9197,33,43,2.9164,7.236
codeco_pod5,13.3214,18.3544,43,73,8.6568,11.8053
codeco_pod6,13.084,4.541,58,68,7.3117,3.3828
codeco_pod7,3.6692,18.317,77,30,1.8978,12.4846
codeco_pod8,4.3599,17.8258,86,34,3.0217,10.9196
codeco_pod9,11.1911,7.9247,91,6,7.5389,5.0922
codeco_pod10,9.4422,16.8225,98,45,6.1148,13.7912
codeco_pod11,11.2781,16.3739,110,20,10.3297,10.6003
codeco_pod12,4.7584,19.5582,117,84,4.1482,12.1334
codeco_pod13,7.3596,6.118,137,5,6.9946,5.1198
codeco_pod14,13.075,3.3186,145,63,11.5562,2.3441
codeco_pod15,11.1009,1.4619,158,33,7.0973,1.0996
codeco_pod16,11.6342,17.9175,177,55,9.0735,16.6455
codeco_pod17,14.6621,15.5844,186,34,12.935,12.7538
codeco_pod18,2.5397,3.6897,190,54,1.4946,2.6685
codeco_pod19,5.4555,5.6552,201,48,4.1636,4.821
codeco_pod20,8.657,5.5231,219,43,6.5144,5.0222
codeco_pod21,3.4565,18.5421,234,29,2.3826,15.5662
codeco_pod22,6.9884,18.7519,240,78,4.0434,11.5415
codeco_pod23,7.7139,19.6785,252,50,3.9549,15.7533
codeco_pod24,12.9156,19.5059,258,26,8.9945,13.3344
codeco_pod25,12.254,3.816,274,84,7.3615,3.7158
codeco_pod26,14.8539,9.1566,294,30,13.4086,4.7824
codeco_pod27,11.5859,7.8753,295,83,8.5784,7.4511
codeco_pod28,14.4799,2.6356,315,61,12.6324,2.0174
codeco_pod29,10.1514,9.936,319,14,8.1989,7.8943
codeco_pod30,8.3354,2.7809,328,49,5.5416,2.6189
codeco_pod31,4.8709,19.7403,342,44,3.0075,14.0425
codeco_pod32,13.5293,14.9533,359,24,9.8159,12.0843
codeco_pod33,8.6101,6.7874,374,40,6.9434,5.1431
codeco_pod34,8.9159,15.9511,389,75,6.7364,8.1167
codeco_pod35,5.0099,3.1803,398,27,2.6245,2.225
codeco_pod36,6.0749,8.8438,418,66,5.4632,6.2007
codeco_pod37,8.3323,18.0302,419,36,5.9684,16.1178
codeco_pod38,6.0183,16.6337,439,26,3.6899,15.4985
