name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,3.1203,17.3926,0,71,2.9547,8.7131
codeco_pod2,14.3844,16.6428,12,83,10.3735,8.421
codeco_pod3,11.1706,12.78,29,47,10.4051,7.8328
codeco_pod4,13.8261,19.1075,48,28,12.6019,11.8543
codeco_pod5,1.6012,4.8085,58,62,1.3961,3.0333
codeco_pod6,8.5203,7.6056,78,58,7.2334,4.8965
codeco_pod7,2.0083,1.1878,80,30,1.3979,1.0715
codeco_pod8,5.7464,15.3948,81,94,4.832,10.7098
codeco_pod9,14.435,18.1369,99,24,12.7332,10.0579
codeco_pod10,12.854,14.2194,119,10,12.2018,12.1336
codeco_pod11,14.9887,18.7587,122,43,14.6886,9.9136
codeco_pod12,13.5207,2.5937,139,44,10.5465,1.4032
codeco_pod13,1.6955,13.1116,155,27,1.2713,6.6834
codeco_pod14,3.1542,18.2815,159,10,2.111,12.5815
codeco_pod15,9.0034,9.2972,164,70,7.1109,6.4577
codeco_pod16,12.7334,15.1493,177,75,7.1893,14.4738
codeco_pod17,8.3221,13.7361,195,59,5.026,7.4597
codeco_pod18,9.2711,4.3441,199,74,5.068,2.6851
codeco_pod19,14.6586,15.2397,205,5,9.3492,9.5716
codeco_pod20,2.6539,17.1096,206,47,1.7636,11.1541
codeco_pod21,4.3469,14.2116,211,87,3.0305,12.4632
codeco_pod22,12.2739,1.472,228,31,12.0458,1.3951
codeco_pod23,14.4433,4.7309,245,9,10.2552,3.2714
codeco_pod24,3.2222,6.384,265,34,2.4434,4.3452
codeco_pod25,11.9302,12.7169,270,54,9.5148,6.9042
codeco_pod26,12.5449,3.0835,285,77,10.4643,1.5935
codeco_pod27,5.4324,1.5367,289,65,4.1878,1.0901
codeco_pod28,4.8557,7.8165,298,20,3.9198,7.3725
codeco_pod29,7.7448,10.1638,300,15,4.7454,6.9206
codeco_pod30,2.5318,18.0933,308,82,1.7184,14.4102
codeco_pod31,10.3609,7.8563,320,18,6.5212,5.732
codeco_pod32,9.9074,12.3261,334,31,5.3403,6.4131
