name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,6.8312,9.6259,0,100,6.7304,8.2697
codeco_pod2,2.2489,17.3078,18,58,1.8077,13.8237
codeco_pod3,11.1861,19.6109,28,73,8.1192,13.8061
codeco_pod4,9.0524,9.4123,37,28,5.4834,8.4312
codeco_pod5,13.0316,13.6082,41,63,6.7872,7.5791
codeco_pod6,2.1812,14.668,60,30,1.669,8.0632
codeco_pod7,9.1909,3.7291,68,12,8.3009,2.1631
codeco_pod8,4.1418,18.0173,80,16,2.9694,17.0455
codeco_pod9,5.1661,6.3363,85,12,4.1005,6.0487
codeco_pod10,8.6494,9.0772,105,78,4.8102,8.1572
codeco_pod11,6.519,15.996,121,85,6.1162,8.1672
codeco_pod12,5.4366,17.9002,132,83,5.1321,11.0006
codeco_pod13,8.7693,6.2374,137,47,5.5434,5.0277
codeco_pod14,4.6677,18.0152,152,18,3.8864,16.324
codeco_pod15,4.9225,2.6938,159,89,2.6234,2.0972
codeco_pod16,2.0766,2.9985,166,24,1.0956,2.2592
codeco_pod17,6.5547,6.6123,174,61,5.4748,5.8083
codeco_pod18,9.2619,17.2483,192,54,4.9689,11.0169
codeco_pod19,8.7587,17.7579,200,54,7.7885,14.2871
codeco_pod20,9.2668,5.1176,209,12,4.8617,4.9709
codeco_pod21,5.8433,11.2491,219,90,4.6289,11.1011
codeco_pod22,12.576,11.8645,229,95,11.5345,8.2041
codeco_pod23,11.8694,1.5135,243,14,7.8551,1.1824
codeco_pod24,1.0805,8.2088,245,45,0.9249,6.8978
codeco_pod25,11.4018,9.1966,251,7,6.3004,7.6732
codeco_pod26,2.8785,3.5455,266,89,2.8336,2.9169
codeco_pod27,12.1161,18.1853,272,76,9.8817,13.0803
codeco_pod28,14.4609,17.2985,292,45,13.2058,10.4881
codeco_pod29,1.4657,1.1831,294,79,1.3724,0.6237
codeco_pod30,4.515,8.5669,308,11,3.985,7.3685
codeco_pod31,14.7763,14.8603,328,5,12.7908,13.8541
codeco_pod32,12.9056,16.3599,343,8,8.386,9.2663
codeco_pod33,7.836,17.4064,348,25,6.0022,11.0491
codeco_pod34,5.4429,8.7471,349,73,3.4728,6.7251
codeco_pod35,6.8743,5.8985,362,13,4.8705,4.9674
codeco_pod36,14.5474,5.5125,373,26,11.0987,4.3574
codeco_pod37,14.2229,4.0147,391,94,9.9158,3.5321
codeco_pod38,12.8972,1.7119,393,83,10.4401,0.9392
codeco_pod39,14.8132,18.756,398,81,8.5389,11.244
codeco_pod40,13.7062,14.1383,404,51,13.3875,8.8747
codeco_pod41,6.8188,4.7994,417,90,4.7381,4.3094
codeco_pod42,4.3139,4.7117,431,58,3.191,2.5097
codeco_pod43,1.1851,16.6737,443,77,0.9179,12.5311
codeco_pod44,5.6811,19.1326,452,36,3.3443,12.0801
codeco_pod45,14.4123,5.9163,465,28,9.6812,3.6204
codeco_pod46,1.1213,8.1502,471,9,0.9076,5.2089
codeco_pod47,8.6375,1.4742,484,73,8.4023,0.9549
codeco_pod48,5.4652,13.2232,491,45,4.4737,12.4531
codeco_pod49,5.9237,16.8922,510,97,3.8217,9.4035
codeco_pod50,14.9905,8.1912,516,75,10.0711,6.6566
codeco_pod51,13.2982,5.0583,526,58,7.7754,4.7261
codeco_pod52,9.1867,7.6854,527,76,8.7733,4.3014
codeco_pod53,5.9697,2.7455,529,22,4.4125,2.3185
codeco_pod54,2.7762,5.0547,538,31,2.0632,3.4645
codeco_pod55,9.454,4.5409,542,8,6.7844,4.2273
codeco_pod56,8.1249,13.6174,543,52,5.0963,10.6872
codeco_pod57,14.5985,7.5151,548,77,12.7688,6.5343
codeco_pod58,2.1899,1.5268,555,88,1.5414,1.1191
codeco_pod59,5.0327,14.1277,564,70,4.819,13.4815
codeco_pod60,13.0603,4.0092,575,23,12.8371,3.8871
codeco_pod61,2.1419,3.3809,585,59,1.6602,2.1
codeco_pod62,1.9461,5.0966,586,76,1.4999,2.6631
codeco_pod63,3.9061,19.4422,591,44,3.3983,12.1022
codeco_pod64,10.9569,19.0588,611,58,6.9977,11.5013
codeco_pod65,6.8713,2.6039,626,99,4.0166,1.7376
codeco_pod66,12.6393,10.8885,638,93,10.2915,6.1266
codeco_pod67,9.9735,10.0909,657,28,7.4171,7.7376
codeco_pod68,12.3137,14.5662,659,74,10.1443,12.9511
codeco_pod69,10.3612,8.1996,666,73,6.6625,4.828
codeco_pod70,8.3255,13.5896,671,69,5.9338,11.3832
codeco_pod71,13.3758,3.6526,673,64,10.8587,2.8865
codeco_pod72,14.2896,11.7659,689,97,8.5571,10.5078
codeco_pod73,3.973,19.3761,690,91,2.8728,12.6204
codeco_pod74,9.242,19.0252,703,65,7.318,13.5228
