name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,9.1969,1.6081,0,27,5.9033,1.0294
codeco_pod2,14.0112,15.3031,11,78,8.7737,7.9345
codeco_pod3,4.199,8.2108,24,89,3.6875,4.2769
codeco_pod4,7.897,16.9178,27,75,4.3276,15.1845
codeco_pod5,12.6501,8.5499,42,83,7.5896,5.7157
codeco_pod6,8.068,14.7541,49,98,7.0254,11.6697
codeco_pod7,8.5344,11.7745,54,10,7.0212,8.6697
codeco_pod8,6.2899,9.4891,71,45,4.329,8.9382
codeco_pod9,11.4056,4.1442,79,38,7.9514,2.2956
codeco_pod10,6.4879,13.107,92,26,5.9637,6.5755
codeco_pod11,11.0162,15.225,109,10,10.2252,8.4861
codeco_pod12,13.5205,9.8695,129,68,12.8965,9.4621
codeco_pod13,14.477,4.3852,146,97,12.8005,2.671
codeco_pod14,3.8474,15.2681,163,94,2.7191,14.8041
codeco_pod15,13.6954,1.8097,166,89,7.7198,1.0432
codeco_pod16,8.0593,7.9003,183,25,7.8977,5.809
codeco_pod17,9.6158,11.1918,195,87,4.8188,9.5228
codeco_pod18,5.236,10.9451,203,57,4.7559,10.1255
codeco_pod19,4.2097,15.451,222,8,2.4738,9.5068
codeco_pod20,10.5643,2.9389,236,58,10.2589,1.929
codeco_pod21,7.6832,17.7932,241,69,5.2332,9.3544
codeco_pod22,9.7697,8.5837,243,97,9.1416,5.5509
codeco_pod23,3.0107,15.7085,254,54,2.03,10.9081
codeco_pod24,14.1272,1.3534,266,83,12.7267,0.7278
codeco_pod25,10.1061,5.5937,275,52,9.1948,4.2811
codeco_pod26,3.1343,15.091,295,44,2.2728,8.3496
codeco_pod27,3.2837,12.2975,306,49,2.3232,9.4189
codeco_pod28,1.9375,1.3653,310,94,0.9869,1.3417
codeco_pod29,6.5965,18.888,312,10,5.0589,18.1683
codeco_pod30,7.1213,10.8192,322,98,3.803,10.5723
codeco_pod31,8.6014,7.4313,327,27,7.3427,7.2628
codeco_pod32,2.4499,10.2532,328,7,1.8317,5.1831
codeco_pod33,9.6533,12.38,341,57,6.2416,10.0118
codeco_pod34,4.6712,3.4922,355,39,2.3525,2.7124
codeco_pod35,1.0916,6.0606,372,44,0.8395,4.5308
codeco_pod36,1.6141,19.311,378,40,1.5115,18.5523
codeco_pod37,2.9166,15.6856,384,90,1.9578,9.258
codeco_pod38,3.0862,1.1365,386,46,2.1453,0.5757
codeco_pod39,7.9122,19.3556,404,79,4.4729,11.3938
codeco_pod40,2.7122,12.936,410,93,1.98,8.9587
codeco_pod41,11.3447,5.9698,430,58,8.7543,5.3059
codeco_pod42,11.2691,12.6786,441,51,6.5868,7.6711
codeco_pod43,4.4371,7.9168,457,28,2.9227,7.3359
codeco_pod44,8.9673,4.0196,474,21,8.6888,3.302
codeco_pod45,7.0007,1.9023,486,9,3.9262,1.4244
codeco_pod46,12.6886,12.262,492,12,11.3117,8.8045
codeco_pod47,12.5888,5.1809,500,52,12.4555,4.3613
codeco_pod48,5.1576,1.2869,509,22,4.6766,0.7687
codeco_pod49,3.3637,12.0289,516,91,1.7822,9.9557
codeco_pod50,10.5866,5.9219,525,18,9.1889,5.7686
codeco_pod51,7.29,5.1039,544,68,3.9056,4.6021
codeco_pod52,9.7748,1.7003,548,80,6.5606,1.3258
codeco_pod53,13.397,17.4902,555,85,10.1658,11.9929
codeco_pod54,9.023,16.6342,564,81,7.5908,11.091
codeco_pod55,8.6971,2.2558,568,74,7.6324,1.9112
codeco_pod56,4.1425,1.1917,577,40,3.8077,0.889
codeco_pod57,4.3106,17.0875,583,59,3.1102,9.902
codeco_pod58,11.3808,15.7897,603,88,9.69,9.248
codeco_pod59,1.336,4.6507,623,45,0.8963,3.5174
