name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,10.5684,2.8611,0,20,10.0713,1.4689
codeco_pod2,5.7507,16.2491,18,68,3.0173,8.4595
codeco_pod3,4.4639,1.0888,24,81,3.7791,0.8313
codeco_pod4,6.6785,2.432,30,70,3.6861,1.7586
codeco_pod5,7.4007,9.7199,42,49,6.6446,5.8565
codeco_pod6,11.0686,4.8506,54,88,10.2101,4.503
codeco_pod7,14.3915,14.8994,56,85,14.071,11.1603
codeco_pod8,9.0467,7.2181,63,64,4.7502,4.474
codeco_pod9,4.497,8.3972,72,93,2.7775,7.3354
codeco_pod10,8.4357,2.6483,81,31,6.1738,1.9732
codeco_pod11,7.7207,10.3617,99,58,4.2708,9.5102
codeco_pod12,5.897,19.8488,118,56,5.6644,18.6293
codeco_pod13,9.9423,19.8118,134,48,9.7859,17.7641
codeco_pod14,6.2916,11.2418,153,66,3.888,10.2461
codeco_pod15,4.0121,15.8196,161,47,3.9568,10.2225
codeco_pod16,14.6307,18.8759,163,59,11.7829,9.5017
codeco_pod17,8.999,14.1662,173,52,4.7292,9.5626
codeco_pod18,7.9109,6.8617,179,66,4.0995,5.2174
codeco_pod19,12.0092,18.9499,190,62,10.904,13.4822
codeco_pod20,3.5097,4.8293,198,73,3.1619,4.472
codeco_pod21,5.4386,8.5196,209,75,3.9184,4.7077
codeco_pod22,11.8401,4.7673,226,39,6.8103,2.6165
codeco_pod23,11.0851,19.6932,239,28,9.8634,15.2462
codeco_pod24,6.0676,9.1759,258,72,3.0552,4.8903
codeco_pod25,5.7285,5.8281,270,88,3.2577,3.3903
codeco_pod26,8.9079,15.1869,283,13,8.3645,13.0437
codeco_pod27,1.0284,11.1395,290,39,0.5734,7.872
codeco_pod28,13.9868,4.1736,305,81,7.3501,3.7763
codeco_pod29,6.5232,10.037,318,51,5.4315,6.3632
codeco_pod30,1.1561,18.8195,319,55,0.6527,11.2373
codeco_pod31,3.7775,3.4837,322,58,1.9746,3.1647
codeco_pod32,12.9693,15.2685,334,50,6.7877,10.076
codeco_pod33,8.803,11.8825,352,5,8.5823,11.51
codeco_pod34,12.3147,6.9193,369,51,8.1686,6.6109
codeco_pod35,7.8658,10.7448,370,5,5.8654,6.6476
codeco_pod36,14.9103,14.2344,380,93,11.2437,10.3266
codeco_pod37,1.1396,6.4964,389,15,0.8455,3.883
codeco_pod38,3.7122,2.6711,401,60,2.7312,2.1321
codeco_pod39,2.3952,14.8749,415,51,2.0851,10.8113
codeco_pod40,10.7097,5.3951,434,26,6.9107,3.5436
codeco_pod41,7.6871,2.0107,441,50,4.7183,1.262
codeco_pod42,10.5456,14.893,457,69,6.7786,12.5017
codeco_pod43,14.7783,19.3953,472,88,9.4337,15.2166
codeco_pod44,10.4394,19.5352,475,24,7.2278,19.3163
codeco_pod45,2.6331,9.0924,482,58,2.552,5.6759
codeco_pod46,3.3523,17.352,489,72,2.2587,12.9795
codeco_pod47,10.5282,16.0644,493,9,5.7764,11.7481
codeco_pod48,9.2808,2.8847,503,49,4.7437,1.772
codeco_pod49,7.549,11.0039,510,11,7.0932,10.3075
codeco_pod50,3.7937,10.5727,513,41,3.0401,5.2869
codeco_pod51,7.1332,13.4856,526,14,6.0359,9.1911
codeco_pod52,7.0785,7.1309,538,44,3.9446,4.0778
codeco_pod53,1.4357,6.473,555,13,1.4184,3.6392
codeco_pod54,2.0603,9.0363,574,55,1.4015,5.3054
codeco_pod55,13.8849,10.8322,588,49,12.3353,8.7553
codeco_pod56,1.9313,5.6025,607,14,1.8409,4.5863
codeco_pod57,9.5321,13.4679,624,15,6.895,10.6116
codeco_pod58,1.6379,8.5562,627,98,1.4732,5.8942
codeco_pod59,10.9705,9.1706,638,48,6.7438,5.0702
codeco_pod60,11.7658,7.728,655,97,7.4061,5.4834
codeco_pod61,8.036,11.0045,672,78,6.6914,6.3942
codeco_pod62,12.248,16.2531,681,17,11.8725,8.2288
codeco_pod63,1.9808,1.3504,695,33,1.6545,1.1649
codeco_pod64,9.1864,6.4719,697,52,5.3479,5.016
codeco_pod65,9.9281,18.2236,706,6,5.438,10.2477
codeco_pod66,3.2185,15.501,712,16,3.1262,13.6568
codeco_pod67,4.8985,14.1026,729,21,4.7561,9.3351
codeco_pod68,9.0062,16.0202,747,7,8.8333,10.6977
codeco_pod69,4.0449,12.3093,759,84,2.6954,8.9865
codeco_pod70,3.5308,11.1475,779,34,2.8108,9.3064
