name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,5.7945,2.8196,0,8,5.0768,2.3058
codeco_pod2,10.3346,8.9117,18,14,9.3171,4.909
codeco_pod3,9.0477,4.1804,26,71,6.7058,3.294
codeco_pod4,14.8263,3.3649,46,69,13.6113,2.2335
codeco_pod5,8.4166,19.8031,63,68,7.742,15.588
codeco_pod6,9.1515,7.3699,73,98,6.2686,4.671
codeco_pod7,5.6394,13.8647,89,38,4.1193,9.2957
codeco_pod8,9.1371,6.5081,98,78,5.975,3.592
codeco_pod9,1.5713,3.4693,102,21,0.8896,3.2489
codeco_pod10,5.6892,1.2831,112,56,4.819,0.7447
codeco_pod11,11.7776,2.0173,114,42,7.935,1.9556
codeco_pod12,9.6773,5.6652,117,23,5.7808,5.2241
codeco_pod13,5.3781,9.8743,137,69,4.3811,8.2274
codeco_pod14,11.0133,15.7867,141,17,10.5443,13.9549
codeco_pod15,9.3269,7.6458,155,8,9.0378,5.1486
codeco_pod16,11.7782,13.0402,166,15,6.6478,8.4101
codeco_pod17,6.2275,14.4824,186,45,4.5693,9.8195
codeco_pod18,8.0942,3.2672,200,33,7.459,2.5585
codeco_pod19,9.4317,5.1961,212,74,8.5745,3.3505
codeco_pod20,5.4207,17.7893,217,7,4.3465,11.8822
codeco_pod21,7.6636,5.0549,227,30,7.1807,3.5501
codeco_pod22,6.201,16.3632,235,11,5.3528,8.2987
codeco_pod23,5.6762,19.7575,239,84,3.1545,18.637
codeco_pod24,6.6965,12.0033,242,8,4.405,8.4677
codeco_pod25,4.1349,5.832,248,50,3.9111,4.1182
codeco_pod26,3.6283,18.035,261,17,3.4242,17.0694
codeco_pod27,4.6121,6.43,278,66,3.043,4.4205
codeco_pod28,3.7962,2.0634,284,99,2.1766,1.9587
codeco_pod29,11.6308,13.4307,296,27,9.6449,12.317
codeco_pod30,6.0221,8.4886,307,39,3.6571,4.6391
codeco_pod31,10.1802,1.9118,317,85,9.5183,1.3218
codeco_pod32,2.7523,14.2529,337,82,1.8048,13.9806
codeco_pod33,7.1964,3.147,355,87,5.5959,3.0342
codeco_pod34,8.1839,2.5246,357,60,5.2007,1.7644
codeco_pod35,5.8704,5.1311,373,99,5.7159,4.6059
codeco_pod36,9.1212,4.6102,390,78,6.2624,4.3376
codeco_pod37,12.4581,18.6318,399,85,11.0823,12.7877
codeco_pod38,9.1117,18.2712,419,50,4.7863,13.4022
codeco_pod39,6.741,2.4141,435,16,4.6294,1.4642
codeco_pod40,2.7692,10.1033,455,21,1.7237,6.1335
codeco_pod41,13.9376,13.1809,471,16,12.5449,7.1143
codeco_pod42,14.5277,2.2002,490,41,7.6224,1.7188
codeco_pod43,2.8144,15.5898,506,66,2.471,13.529
codeco_pod44,6.1662,11.158,512,8,3.4661,7.0009
codeco_pod45,8.5792,3.0187,513,18,4.6593,1.9592
codeco_pod46,12.4753,2.9524,515,18,7.1944,2.9224
codeco_pod47,8.2914,1.8956,519,71,6.2835,1.4946
codeco_pod48,11.1336,13.188,537,70,6.4936,10.3849
codeco_pod49,12.0033,1.038,542,100,6.1875,1.0227
codeco_pod50,13.463,8.4899,554,57,9.342,5.5391
codeco_pod51,5.3727,14.2196,572,66,3.3253,12.5986
codeco_pod52,5.3032,5.4127,581,61,4.6615,3.2201
codeco_pod53,3.9508,16.9146,601,40,2.781,9.0873
codeco_pod54,4.3384,12.7764,603,39,3.5134,9.0494
codeco_pod55,11.6319,4.6606,618,27,9.8417,3.1506
codeco_pod56,12.6379,9.9659,624,37,12.1856,6.7816
codeco_pod57,6.0016,15.4144,639,96,4.6237,10.3192
codeco_pod58,9.0508,4.0176,648,74,7.5515,2.8676
codeco_pod59,10.5495,15.3913,666,100,6.1079,13.9951
codeco_pod60,14.4862,10.3877,679,60,13.6085,7.7301
codeco_pod61,2.7991,6.361,693,42,1.494,5.8438
codeco_pod62,10.1092,17.8432,703,60,9.2516,11.6081
codeco_pod63,5.2249,19.2725,720,51,2.6998,11.5562
codeco_pod64,4.9419,12.207,733,43,3.8998,7.1132
codeco_pod65,8.008,13.5848,743,44,5.3588,12.262
codeco_pod66,12.0408,2.6823,761,83,8.7323,1.4843
codeco_pod67,3.7352,12.2076,773,36,3.6491,11.639
codeco_pod68,2.6348,7.5701,790,14,2.6033,6.5863
codeco_pod69,4.1715,14.5608,800,87,3.2805,13.5298
codeco_pod70,10.4187,19.5022,820,95,9.1295,10.605
codeco_pod71,5.2013,17.7856,834,75,2.6275,9.1358
codeco_pod72,7.4742,15.5349,848,60,6.1847,12.216
