name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,5.2931,13.5442,0,73,2.6778,11.6605
codeco_pod2,11.0926,8.8947,17,16,5.7216,5.8045
codeco_pod3,3.7989,5.3596,23,72,2.3178,3.042
codeco_pod4,5.553,1.0461,29,86,3.6015,0.6977
codeco_pod5,7.8136,4.5443,30,17,7.2784,3.7568
codeco_pod6,10.1227,8.7605,48,81,6.8147,4.6863
codeco_pod7,13.9586,8.5391,67,90,7.1463,7.44
codeco_pod8,5.0672,7.5817,72,79,2.8034,5.386
codeco_pod9,2.9187,11.6115,87,53,2.6437,9.7418
codeco_pod10,14.1937,19.3845,98,31,8.7964,15.4457
codeco_pod11,8.6414,7.0442,99,97,6.4117,6.1016
codeco_pod12,2.1676,9.3058,107,69,1.9998,7.0685
codeco_pod13,6.2914,19.4832,116,57,5.0927,12.0362
codeco_pod14,14.8051,11.1281,133,34,12.0857,9.2078
codeco_pod15,3.7878,2.7565,142,95,2.0299,2.1015
codeco_pod16,13.9544,17.8009,150,16,11.3416,15.3185
codeco_pod17,10.4401,4.6981,162,89,8.3926,4.0846
codeco_pod18,10.6758,13.7643,167,76,9.0339,6.9398
codeco_pod19,6.306,15.0891,170,89,4.4878,11.1155
codeco_pod20,13.7862,13.7334,183,44,8.8918,12.7206
codeco_pod21,8.5525,17.6742,185,72,7.4106,16.4348
codeco_pod22,11.6496,17.6988,192,95,8.5874,14.9639
codeco_pod23,13.0287,7.1147,195,26,11.0389,4.2139
codeco_pod24,11.1776,1.6123,201,92,7.3746,1.4005
codeco_pod25,1.1381,1.4086,216,100,0.6242,1.3765
codeco_pod26,4.1596,3.562,218,83,2.591,3.1564
codeco_pod27,1.2471,4.8272,221,95,1.105,2.9432
codeco_pod28,9.0159,7.4886,222,9,5.4178,5.3549
codeco_pod29,7.2751,19.8459,224,41,4.5731,13.3063
codeco_pod30,13.3158,3.4667,238,44,7.9776,2.5083
codeco_pod31,13.1586,5.1106,253,42,11.5454,3.7839
codeco_pod32,11.5454,10.4934,255,77,8.3068,9.3772
codeco_pod33,9.6828,12.7986,274,12,9.0467,7.1056
codeco_pod34,3.5675,15.8493,290,87,1.8116,13.5377
codeco_pod35,14.1291,4.651,309,52,9.8025,3.6339
codeco_pod36,6.1468,9.4305,327,37,5.3417,5.7395
codeco_pod37,14.8083,15.5922,331,54,13.6165,12.3751
codeco_pod38,3.8469,5.7493,335,95,2.3057,3.098
codeco_pod39,3.8033,8.1028,345,35,3.3481,4.7717
codeco_pod40,5.5934,16.2249,353,60,3.384,9.0153
codeco_pod41,7.4908,9.1661,360,93,5.3498,7.0693
codeco_pod42,11.345,18.775,372,98,9.3946,14.4827
codeco_pod43,13.0977,16.3258,376,83,12.0933,9.4293
codeco_pod44,10.2967,12.3672,394,41,9.8202,6.6674
codeco_pod45,1.7601,7.1434,397,16,1.0142,3.575
codeco_pod46,6.3834,18.1582,415,42,5.4595,14.859
codeco_pod47,8.938,3.298,428,61,4.6458,2.1024
codeco_pod48,13.4983,16.2413,443,16,12.1031,8.7474
codeco_pod49,3.652,3.0274,456,25,3.3511,1.825
codeco_pod50,8.9116,16.4028,462,53,8.1186,14.597
codeco_pod51,7.8581,9.1278,481,86,7.5109,7.0725
codeco_pod52,5.8358,7.6404,489,18,5.0478,4.3032
codeco_pod53,13.0537,11.0956,497,31,7.3745,6.5477
codeco_pod54,8.3946,8.6054,513,44,7.0967,4.3965
codeco_pod55,13.5878,16.8539,516,20,7.4572,10.9179
codeco_pod56,5.7636,19.8652,523,66,5.5672,14.9423
codeco_pod57,11.9637,11.3573,541,93,7.0887,9.5839
codeco_pod58,2.2197,13.8396,547,47,2.0978,7.0868
codeco_pod59,9.811,13.0879,552,45,5.9934,8.2666
codeco_pod60,12.3331,18.8051,553,71,8.183,15.8671
codeco_pod61,13.4542,18.239,563,70,7.3958,10.0419
codeco_pod62,11.9349,6.0192,570,15,11.6203,3.3659
codeco_pod63,13.1908,1.4534,576,91,7.6846,0.8369
codeco_pod64,1.6196,7.9082,585,72,1.1016,5.0323
codeco_pod65,6.4828,14.6061,602,76,3.5384,9.6049
codeco_pod66,13.6162,4.4585,609,93,10.7022,4.1657
codeco_pod67,6.9815,3.4268,626,35,5.817,3.1802
codeco_pod68,12.7668,16.5746,645,30,7.7358,10.0097
codeco_pod69,4.4517,19.5923,654,35,3.1096,14.1261
codeco_pod70,1.5126,1.1706,659,48,1.3242,0.7365
codeco_pod71,2.5455,7.0202,675,11,1.5441,5.9896
codeco_pod72,6.3638,17.7593,691,25,5.6909,14.6583
codeco_pod73,13.191,18.3531,708,72,7.4421,13.7387
codeco_pod74,3.7544,4.2727,726,57,2.1046,3.9471
codeco_pod75,3.4346,7.1423,737,78,2.1756,6.4868
codeco_pod76,8.6532,11.0547,752,24,8.0603,7.7541
codeco_pod77,8.4916,8.0842,759,57,6.9686,6.2041
codeco_pod78,9.1297,3.2096,775,83,6.6541,2.789
codeco_pod79,9.9062,9.2776,777,62,5.4184,6.5497
codeco_pod80,3.0335,1.9925,784,29,2.1423,1.0518
codeco_pod81,5.1465,13.3134,792,40,4.7428,7.6005
codeco_pod82,2.3378,12.555,804,71,1.3709,11.7514
codeco_pod83,13.2913,16.7777,806,7,7.5315,13.2343
codeco_pod84,8.88,18.5858,809,32,5.0268,11.716
codeco_pod85,6.5596,2.5933,825,82,6.3468,1.8433
codeco_pod86,6.1704,8.1029,833,17,4.2207,4.3586
codeco_pod87,1.6953,11.543,852,8,1.5347,8.3495
codeco_pod88,6.0853,1.4004,872,80,3.4507,1.1824
codeco_pod89,7.232,13.2235,885,64,3.619,8.2573
codeco_pod90,1.7477,2.053,894,83,1.5822,1.8419
codeco_pod91,13.4585,3.4602,898,9,12.8571,2.0388
codeco_pod92,10.1513,6.201,910,22,10.0423,4.8178
codeco_pod93,11.1096,17.9933,920,58,9.3829,16.9912
codeco_pod94,6.4339,3.1812,939,37,3.4847,1.9764
codeco_pod95,1.9511,16.8673,940,83,1.617,11.7238
codeco_pod96,5.9567,8.9208,944,24,5.7092,7.9595
codeco_pod97,14.3032,12.6356,947,55,12.0416,11.628
codeco_pod98,4.7092,13.4812,952,54,2.6652,7.9944
codeco_pod99,12.0216,13.3228,954,7,8.2845,9.2854
codeco_pod100,9.9867,6.868,964,19,7.1969,4.5052
codeco_pod101,8.0161,10.2018,976,25,6.4853,8.9805
codeco_pod102,10.1305,13.1871,989,88,8.5957,11.5828
codeco_pod103,1.5368,18.8209,994,20,0.9278,15.0294
codeco_pod104,10.856,18.4559,1011,35,7.1232,13.3512
codeco_pod105,2.1969,7.2421,1020,17,1.2614,3.6515
codeco_pod106,13.6947,9.3126,1040,17,11.6142,9.2143
codeco_pod107,11.6324,4.1361,1047,7,6.2478,2.1185
codeco_pod108,13.6597,1.8434,1061,54,9.7027,1.5739
codeco_pod109,12.0786,18.3774,1074,14,9.0696,13.7132
codeco_pod110,4.3998,16.5198,1094,42,2.4876,9.0008
codeco_pod111,9.9528,8.4194,1095,84,8.3245,4.2917
codeco_pod112,9.2995,13.4807,1104,16,8.6556,10.052
codeco_pod113,13.0166,11.3431,1107,15,11.6395,10.3163
codeco_pod114,13.925,7.3883,1109,28,7.4231,5.6282
codeco_pod115,12.0254,4.6859,1121,50,7.8358,4.607
codeco_pod116,14.628,6.8892,1129,60,11.0331,3.896
codeco_pod117,2.3627,3.4648,1142,44,1.9198,1.9713
codeco_pod118,7.4533,4.4097,1145,63,5.4804,2.5494
codeco_pod119,13.7806,2.5126,1153,16,10.4861,1.8188
codeco_pod120,14.9918,14.3837,1163,25,13.6394,7.3548
codeco_pod121,11.3803,10.4509,1171,72,9.0626,5.7902
