name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,8.3426,2.1028,0,5,5.3277,2.0547
codeco_pod2,4.6507,8.5509,10,17,2.6611,7.8412
codeco_pod3,11.3212,12.9399,30,58,8.2225,11.45
codeco_pod4,13.8087,4.8935,37,94,8.6625,2.9456
codeco_pod5,8.5876,18.1022,46,50,6.3975,15.4962
codeco_pod6,9.6634,3.5022,60,70,8.3643,3.1625
codeco_pod7,11.2961,9.8636,66,9,8.4553,9.2641
codeco_pod8,6.3049,2.3123,68,56,5.5407,1.6083
codeco_pod9,7.1229,2.7908,79,8,4.5868,1.8715
codeco_pod10,8.6906,19.4366,92,74,8.2335,12.5895
codeco_pod11,10.1081,8.1694,106,53,9.0054,6.7938
codeco_pod12,14.0668,1.1706,109,52,9.9237,0.9593
codeco_pod13,8.314,6.6778,126,80,6.0593,5.7211
codeco_pod14,8.9034,2.9206,127,46,6.5715,2.1156
codeco_pod15,10.892,15.6756,139,23,5.8989,8.7155
codeco_pod16,2.4676,3.4906,155,91,1.5808,2.8004
codeco_pod17,2.792,12.4817,158,37,2.0211,9.4785
codeco_pod18,6.7889,3.0416,173,93,6.2765,2.7681
codeco_pod19,5.2191,14.0503,179,28,4.2136,11.171
codeco_pod20,9.2993,12.7756,186,41,7.6853,6.4389
codeco_pod21,8.2872,13.0317,196,97,7.8674,9.6572
codeco_pod22,3.8061,17.8706,208,76,2.8533,15.4823
codeco_pod23,11.4951,2.1794,215,39,10.4189,1.9381
codeco_pod24,4.1665,15.6028,224,68,3.2882,13.4624
codeco_pod25,10.9772,19.8341,228,5,9.9928,17.1059
codeco_pod26,11.6194,9.4185,244,48,6.8519,4.907
codeco_pod27,10.6287,7.9496,253,13,5.9592,6.3975
codeco_pod28,10.6692,4.2678,271,82,9.0004,2.8014
codeco_pod29,13.0596,8.6068,273,7,9.4988,6.2786
codeco_pod30,1.5544,16.569,281,49,0.7927,10.1693
codeco_pod31,13.6989,1.2408,288,29,7.8573,0.8483
codeco_pod32,8.4089,4.0353,300,62,5.9575,3.1658
codeco_pod33,1.7905,17.3697,320,83,1.3566,15.9504
codeco_pod34,14.8701,5.685,336,93,10.2979,2.9836
codeco_pod35,4.9315,13.8213,353,88,3.6436,9.7496
codeco_pod36,13.5246,5.8763,360,79,7.7448,3.8885
codeco_pod37,7.4192,18.396,363,81,4.7817,10.408
codeco_pod38,8.0088,1.8905,364,55,5.632,1.7029
codeco_pod39,10.5594,13.7624,369,72,9.7278,9.7391
codeco_pod40,14.3414,1.9225,375,47,11.001,1.2672
codeco_pod41,10.2499,13.2268,381,18,8.5524,10.6673
