name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,6.6857,5.2852,0,42,6.4562,3.6925
codeco_pod2,1.107,3.8736,20,91,0.9986,2.3162
codeco_pod3,11.3508,11.7598,28,20,6.9185,7.6126
codeco_pod4,13.1974,2.0199,43,62,9.5612,1.3943
codeco_pod5,14.7288,1.5756,63,53,9.5628,0.8636
codeco_pod6,9.4856,14.0956,72,11,7.552,10.6493
codeco_pod7,12.2447,11.372,84,21,7.292,10.1793
codeco_pod8,1.9218,5.0066,94,43,1.4283,3.3075
codeco_pod9,12.8063,11.0726,111,90,11.9153,5.7162
codeco_pod10,3.7535,4.5628,121,90,2.165,3.8451
codeco_pod11,4.5921,1.4862,140,19,2.903,0.8015
codeco_pod12,7.046,12.5795,144,99,6.9356,8.6864
codeco_pod13,14.5305,16.6815,162,78,8.0497,10.6385
codeco_pod14,5.1922,5.8635,182,89,4.3267,3.3163
codeco_pod15,11.2412,6.4553,192,91,8.5176,4.1701
codeco_pod16,7.8167,16.3863,210,94,4.7474,16.0998
codeco_pod17,13.2804,14.4137,228,45,7.1412,9.037
codeco_pod18,9.2034,6.6924,229,100,8.4303,4.0338
codeco_pod19,1.4823,11.7885,238,77,1.3621,6.8526
codeco_pod20,5.8119,10.5696,254,37,4.4678,6.8623
codeco_pod21,10.9163,9.1082,274,68,6.3925,6.3815
codeco_pod22,9.2263,13.2383,285,81,8.4547,10.1068
codeco_pod23,12.5697,5.7484,299,47,8.0156,4.7088
codeco_pod24,13.5959,3.1719,308,51,10.5075,2.7352
codeco_pod25,1.4932,15.7729,313,70,0.8873,8.0956
codeco_pod26,12.0945,4.6375,324,100,8.9393,2.6118
codeco_pod27,5.5979,13.5504,336,39,2.8305,8.8999
codeco_pod28,2.3065,15.3472,348,21,1.562,8.1917
codeco_pod29,7.6588,5.1545,361,39,5.7007,5.0269
codeco_pod30,12.435,18.1698,363,79,8.8201,9.4223
codeco_pod31,3.6294,9.372,368,71,2.7745,9.2404
codeco_pod32,12.3663,14.9653,384,94,10.977,11.2289
codeco_pod33,6.4808,4.6301,395,11,5.6647,3.126
codeco_pod34,13.3131,7.742,400,57,9.8674,7.1335
codeco_pod35,6.3273,7.2942,415,41,5.4663,5.6708
codeco_pod36,6.9564,3.0516,426,30,5.9848,2.4744
codeco_pod37,8.3263,17.0474,431,34,5.8902,15.6453
codeco_pod38,9.6636,15.076,439,28,5.1521,14.1486
codeco_pod39,10.0797,18.7245,455,82,9.4107,17.5811
codeco_pod40,9.8561,15.6139,456,67,7.5424,11.6341
codeco_pod41,9.2001,9.068,475,98,7.6671,8.0399
codeco_pod42,4.9817,17.6414,491,28,4.3129,9.1124
codeco_pod43,2.1312,19.1965,502,27,1.7703,14.2421
codeco_pod44,6.4834,7.8196,504,30,4.9631,7.0306
codeco_pod45,6.7139,6.8625,514,71,6.5743,6.3622
codeco_pod46,11.5243,15.0163,521,29,8.5288,12.967
codeco_pod47,11.0657,2.2306,538,26,7.1562,1.2009
codeco_pod48,5.4634,8.9025,549,59,3.6776,7.4644
codeco_pod49,5.4268,17.4586,563,80,3.3792,16.6813
codeco_pod50,9.5533,11.3268,572,48,6.2453,7.4585
codeco_pod51,13.5325,7.3022,591,89,11.7218,4.4887
codeco_pod52,8.1655,9.5488,602,12,6.0835,9.1072
codeco_pod53,12.7488,6.1742,606,23,8.681,3.8016
codeco_pod54,9.5421,9.1162,608,87,8.5622,8.6757
codeco_pod55,14.0177,19.605,624,66,9.2809,17.569
codeco_pod56,14.7693,9.5925,637,88,13.2338,6.733
codeco_pod57,9.0148,17.9746,656,85,4.9785,17.1666
codeco_pod58,3.0902,6.2053,662,58,2.2812,3.9586
codeco_pod59,1.7101,8.3734,666,49,0.9942,4.3236
codeco_pod60,7.3542,13.4239,671,75,4.4358,13.0067
codeco_pod61,13.961,11.5672,687,86,9.0449,9.7122
codeco_pod62,5.94,18.3203,705,46,3.7471,9.8853
codeco_pod63,5.1565,16.6,711,15,3.7081,12.9833
codeco_pod64,13.1546,7.9857,722,33,8.6389,6.0203
codeco_pod65,7.8846,6.6315,729,10,4.9924,4.7076
codeco_pod66,9.3771,2.181,748,94,7.08,1.5065
codeco_pod67,14.9067,1.3548,762,39,7.5408,1.2685
codeco_pod68,10.1379,3.3951,771,91,6.5607,3.0822
codeco_pod69,14.2566,12.592,785,74,12.101,6.4931
codeco_pod70,9.4627,8.236,794,73,9.2607,8.0413
codeco_pod71,13.7937,9.1588,806,100,9.2318,8.8502
codeco_pod72,6.9235,5.8746,826,84,3.6756,4.0113
codeco_pod73,4.3622,16.1191,830,84,2.5114,14.2746
codeco_pod74,8.2695,15.1309,840,77,5.895,9.1273
codeco_pod75,2.6067,5.9947,851,87,2.4089,4.0468
codeco_pod76,14.2823,4.097,868,100,9.7719,3.8295
codeco_pod77,9.4793,3.5933,870,10,6.825,3.0106
codeco_pod78,11.4324,4.9,889,84,10.3465,4.2963
codeco_pod79,2.7834,12.6769,905,94,1.5283,6.5691
codeco_pod80,11.5587,13.0099,913,22,5.941,12.3205
codeco_pod81,11.2912,13.3058,917,71,10.8968,11.3365
codeco_pod82,1.482,19.3677,930,86,0.9973,11.2862
codeco_pod83,11.7032,12.0374,938,10,9.384,7.3012
codeco_pod84,7.1298,18.1781,958,13,5.0167,15.7028
codeco_pod85,13.5832,19.8621,970,6,12.4775,18.1158
codeco_pod86,6.3661,4.1684,989,68,4.2104,3.9697
codeco_pod87,10.9561,9.5861,1004,25,6.5681,7.0389
codeco_pod88,13.7302,1.9377,1008,69,10.5847,1.3916
codeco_pod89,2.6844,13.0744,1016,46,1.822,6.9884
codeco_pod90,7.7247,13.4429,1028,56,3.9922,8.6399
codeco_pod91,11.6777,19.1625,1040,41,7.8786,10.0101
codeco_pod92,1.4241,4.617,1060,58,1.3279,2.4311
codeco_pod93,5.0128,5.0708,1061,81,4.7185,3.4415
codeco_pod94,8.521,18.3239,1066,8,7.508,14.7305
codeco_pod95,10.9396,18.3909,1071,29,10.6458,11.4652
codeco_pod96,3.4125,2.5703,1086,57,3.2623,2.3116
codeco_pod97,10.4035,17.891,1094,37,9.4152,14.9476
codeco_pod98,5.769,1.9139,1100,92,3.2466,1.5761
codeco_pod99,11.2169,5.6914,1116,35,7.8175,3.3803
codeco_pod100,7.7212,10.7989,1125,42,6.5531,9.433
codeco_pod101,12.6309,2.5942,1136,51,11.8831,2.3866
codeco_pod102,7.4209,4.6888,1142,43,5.713,2.564
codeco_pod103,5.1609,1.1559,1158,21,4.3777,0.9303
codeco_pod104,3.7361,16.9123,1170,55,3.3051,13.1847
codeco_pod105,3.6986,6.9641,1172,29,3.3742,3.7151
codeco_pod106,8.3771,2.278,1192,60,6.9974,1.4236
codeco_pod107,3.631,1.2212,1202,65,2.034,1.0773
codeco_pod108,11.7904,14.3128,1207,10,10.6828,13.7011
codeco_pod109,8.9116,16.2469,1213,5,6.7322,15.8681
codeco_pod110,4.3541,10.7509,1217,22,3.1014,6.1286
codeco_pod111,11.7034,5.6497,1224,72,8.8357,4.636
codeco_pod112,7.7248,9.102,1230,99,5.4865,8.9938
codeco_pod113,14.2269,18.0564,1238,73,10.5566,10.4251
codeco_pod114,7.4644,13.7386,1249,51,6.4085,11.4835
codeco_pod115,2.4419,18.0857,1260,5,1.7661,14.2586
codeco_pod116,1.0891,18.2512,1279,68,0.9262,10.5019
codeco_pod117,12.7348,6.501,1283,55,11.4165,3.7832
codeco_pod118,2.2531,5.4556,1285,24,1.4502,2.8606
codeco_pod119,4.7707,13.2739,1301,29,2.7502,10.2588
