name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,11.6595,11.2154,0,76,9.3754,10.5036
codeco_pod2,8.6375,15.3435,13,94,5.3897,13.8263
codeco_pod3,10.405,3.7388,15,98,6.9822,3.5623
codeco_pod4,2.6621,5.5071,24,82,2.6243,4.3825
codeco_pod5,14.3371,2.0273,27,65,10.8453,1.9498
codeco_pod6,13.7006,19.514,40,81,10.0933,12.91
codeco_pod7,12.3604,17.069,48,66,10.1925,8.9548
codeco_pod8,7.7018,17.2242,51,88,7.1523,14.0295
codeco_pod9,12.5894,5.7839,70,78,10.796,3.4227
codeco_pod10,3.2919,2.6297,74,27,2.5717,2.1211
codeco_pod11,12.3232,1.3619,79,28,8.272,1.0253
codeco_pod12,1.3484,9.0691,90,16,1.067,4.7941
codeco_pod13,11.8063,2.7453,109,66,8.1932,1.5345
codeco_pod14,5.8367,17.1614,122,89,5.4846,15.4967
codeco_pod15,11.3088,10.5877,125,59,5.7915,7.09
codeco_pod16,6.7751,7.3617,137,57,3.4353,6.977
codeco_pod17,8.8945,18.2332,151,41,8.2694,17.025
codeco_pod18,13.1397,19.5912,168,12,12.0183,12.9524
codeco_pod19,11.8901,18.2515,171,89,10.9876,9.27
codeco_pod20,4.8874,9.5905,183,70,2.4998,5.7989
codeco_pod21,3.1882,17.5261,189,52,2.3037,11.1024
codeco_pod22,3.8065,10.9226,198,92,3.6621,9.863
codeco_pod23,2.9865,9.3265,214,32,2.1879,5.0712
codeco_pod24,8.7819,1.5238,230,96,6.2445,1.2566
codeco_pod25,10.7399,16.2834,247,34,6.6529,15.5425
codeco_pod26,10.4093,2.1894,264,18,7.4541,1.3156
codeco_pod27,11.2456,11.9628,266,15,10.2734,7.8309
codeco_pod28,1.1871,2.1299,276,5,1.0774,2.0463
codeco_pod29,8.5961,7.8762,283,97,6.9242,4.9015
codeco_pod30,6.4495,5.6687,300,91,3.5987,4.5865
codeco_pod31,11.1619,11.4127,311,10,7.9172,9.7127
codeco_pod32,8.2381,1.4511,325,71,7.7638,1.3844
codeco_pod33,7.4148,4.6174,331,73,4.3909,3.9039
codeco_pod34,1.463,19.6492,342,25,0.7457,18.2323
codeco_pod35,1.9743,19.3528,348,64,1.9216,12.6755
codeco_pod36,11.7726,4.0256,358,57,10.689,2.0784
codeco_pod37,2.109,18.7043,377,31,1.9032,10.219
codeco_pod38,3.6509,15.2457,397,55,2.9396,13.9326
codeco_pod39,2.7376,11.2103,414,60,2.1726,10.519
codeco_pod40,11.1039,17.1736,426,10,6.0772,13.4081
codeco_pod41,6.9774,14.8825,435,99,6.3582,11.1077
codeco_pod42,3.0385,5.4633,438,84,2.5642,4.206
codeco_pod43,13.8191,11.6478,440,49,8.4661,9.5131
codeco_pod44,10.9853,8.3228,443,58,9.571,5.7405
codeco_pod45,8.4324,15.6013,462,18,5.0923,11.9891
codeco_pod46,10.9063,6.4313,471,90,9.6073,4.8014
codeco_pod47,4.7273,18.9991,477,6,3.1503,10.2308
codeco_pod48,1.3259,10.5115,496,78,0.8851,5.4912
codeco_pod49,12.7414,3.9613,515,84,12.0671,3.5324
codeco_pod50,10.0636,2.1212,516,59,7.3059,1.4643
codeco_pod51,8.0183,16.1,527,91,5.7876,11.6198
codeco_pod52,8.5444,7.3859,544,14,8.2163,3.8016
codeco_pod53,6.1877,14.0374,549,12,4.6825,13.6856
codeco_pod54,3.1256,15.5147,555,13,1.9743,11.2611
codeco_pod55,1.985,3.2335,558,51,1.9024,2.8612
codeco_pod56,11.5505,12.1667,561,61,9.1092,11.5592
codeco_pod57,11.0601,2.8877,568,78,9.076,2.7165
codeco_pod58,5.9741,15.2139,574,23,4.1982,9.0894
codeco_pod59,12.2096,12.7213,587,98,9.8605,10.3349
codeco_pod60,14.5859,10.3368,592,58,12.0673,10.1223
codeco_pod61,11.6086,7.5879,597,59,9.2041,6.7415
codeco_pod62,13.421,13.6438,616,70,10.2446,10.5205
codeco_pod63,14.2054,9.0199,628,96,10.2207,7.0112
codeco_pod64,9.1302,9.2849,646,64,7.5875,7.4386
codeco_pod65,1.3221,4.7717,648,5,1.0076,4.2267
codeco_pod66,13.593,3.762,651,12,9.0669,2.9191
codeco_pod67,11.3609,17.5023,656,84,10.5595,12.8482
codeco_pod68,11.5158,2.0052,657,45,6.6326,1.3571
codeco_pod69,8.2485,10.2533,670,81,6.5158,7.7346
codeco_pod70,7.7284,18.8737,677,5,6.0842,18.6403
codeco_pod71,6.0262,16.1092,678,19,4.6182,11.1029
codeco_pod72,7.0248,18.9754,685,61,6.5771,10.2043
