name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,13.8402,13.2655,0,90,10.5932,12.6076
codeco_pod2,4.5409,9.2695,6,86,3.8893,5.4733
codeco_pod3,5.1934,12.2115,17,73,2.6036,7.7659
codeco_pod4,10.6454,15.9639,32,66,9.4195,11.8645
codeco_pod5,6.0466,5.361,44,69,3.349,2.9459
codeco_pod6,6.5491,12.2634,57,14,5.2854,10.8126
codeco_pod7,2.6541,19.2745,72,15,2.259,13.9046
codeco_pod8,12.9166,11.9644,81,34,11.5969,9.4811
codeco_pod9,5.2365,14.0219,98,40,4.3991,11.9974
codeco_pod10,4.5261,10.1565,118,100,3.1258,6.6682
codeco_pod11,14.5173,18.0974,120,70,10.6914,16.7176
codeco_pod12,8.9367,16.0015,124,28,8.4501,12.7852
codeco_pod13,8.6682,19.9981,125,21,8.4038,17.3663
codeco_pod14,12.4949,12.4805,142,10,11.6812,11.6822
codeco_pod15,8.6201,6.7693,145,7,4.3256,6.2595
codeco_pod16,3.7674,1.9414,160,86,3.4467,1.4681
codeco_pod17,12.766,15.5441,178,85,10.7694,10.4342
codeco_pod18,12.3975,3.5858,179,49,8.8029,2.1024
codeco_pod19,2.1432,8.2339,198,86,1.5011,5.4643
codeco_pod20,12.5268,1.0565,215,41,8.0387,1.029
codeco_pod21,8.1082,10.6257,230,58,6.2186,8.0626
