name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,7.2659,6.098,0,78,4.0122,4.3004
codeco_pod2,10.9653,17.246,11,39,10.5638,13.5498
codeco_pod3,3.9483,5.2972,18,9,2.85,3.3165
codeco_pod4,13.9324,13.1569,28,66,7.5386,7.4345
codeco_pod5,7.8316,6.5306,39,41,6.3506,4.0645
codeco_pod6,9.6099,16.8735,55,60,5.5805,10.0575
codeco_pod7,11.8636,1.1822,63,16,9.5354,0.7047
codeco_pod8,7.5493,4.9605,75,26,5.8132,3.0758
codeco_pod9,4.8581,5.274,84,60,4.3914,4.0328
codeco_pod10,8.6282,18.4043,101,56,5.467,15.4059
codeco_pod11,9.5964,13.0358,108,92,7.504,12.2543
codeco_pod12,6.4987,3.7006,113,57,4.4658,3.0158
codeco_pod13,7.4601,13.1926,126,43,7.3298,6.7888
codeco_pod14,5.301,7.4964,130,56,2.8273,5.7917
codeco_pod15,6.2037,8.2006,139,85,4.3547,6.4702
codeco_pod16,8.9873,19.81,147,89,5.8103,11.6579
codeco_pod17,2.2461,16.572,151,100,1.5408,14.6541
codeco_pod18,4.1679,11.0397,163,25,2.6186,10.3877
codeco_pod19,8.3737,19.7038,167,35,6.0629,15.0819
codeco_pod20,6.7315,14.1673,174,70,6.3611,7.5673
codeco_pod21,9.4873,18.9661,192,51,6.2242,17.6889
codeco_pod22,5.5964,1.8644,199,78,2.9119,1.7488
codeco_pod23,4.1845,10.2219,204,75,4.0904,9.4257
codeco_pod24,11.8453,14.7578,211,35,6.8592,7.6877
codeco_pod25,14.4676,18.1561,216,63,12.9678,13.7666
codeco_pod26,8.9696,19.013,219,27,4.8784,13.538
codeco_pod27,8.4003,17.3502,226,21,4.2525,10.3022
codeco_pod28,14.1627,18.9761,241,72,13.7526,12.0542
codeco_pod29,4.148,12.1035,261,83,3.0676,11.6921
codeco_pod30,5.0128,14.1237,263,30,4.1456,11.311
codeco_pod31,4.2724,15.1428,265,47,2.4825,9.6414
codeco_pod32,2.3125,15.6334,270,7,1.6725,11.537
codeco_pod33,8.582,11.4873,278,84,5.2061,5.9451
codeco_pod34,4.5351,5.1273,285,34,2.6478,3.0526
