name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,4.0699,4.8039,0,59,2.0968,3.4823
codeco_pod2,10.4813,13.955,20,5,7.018,8.1161
codeco_pod3,6.5309,16.2016,22,60,5.1393,8.304
codeco_pod4,3.538,9.9527,37,78,3.1498,8.6827
codeco_pod5,2.6389,6.6123,54,74,2.0214,4.4037
codeco_pod6,7.2459,13.406,60,63,6.1577,8.8188
codeco_pod7,9.8683,1.1096,75,13,6.6758,0.9974
codeco_pod8,12.8169,7.787,85,66,6.8573,5.3052
codeco_pod9,6.3854,9.4603,89,95,4.9822,7.4046
codeco_pod10,12.1755,19.9188,91,32,10.3993,15.5081
codeco_pod11,7.0343,17.2616,98,60,5.0386,11.4073
codeco_pod12,9.4677,8.1155,99,13,7.181,6.5791
codeco_pod13,12.6088,16.6931,110,91,11.4841,8.8197
codeco_pod14,14.7449,17.4761,115,64,14.1379,9.3348
codeco_pod15,2.6806,13.3709,134,55,2.449,7.9633
codeco_pod16,10.8215,13.4325,139,18,8.9772,8.5991
codeco_pod17,3.055,4.9867,147,7,2.3476,3.192
codeco_pod18,2.4872,19.6939,164,52,1.5323,18.4018
codeco_pod19,10.7429,6.1244,180,66,5.4361,3.3973
codeco_pod20,8.1663,18.4452,199,43,5.6356,10.0719
codeco_pod21,7.1996,4.7089,219,30,6.7348,3.7764
codeco_pod22,12.6322,10.5272,232,98,10.989,8.9479
codeco_pod23,14.7771,4.273,249,70,13.4388,4.2182
codeco_pod24,14.9273,9.67,262,38,9.6372,5.2024
codeco_pod25,13.3606,19.3054,282,29,8.0545,10.9461
codeco_pod26,11.1554,8.5498,289,99,6.1594,6.2168
codeco_pod27,1.8237,12.8958,298,61,1.5712,9.7313
codeco_pod28,2.2911,4.7603,303,44,1.4872,4.6811
codeco_pod29,2.8728,9.9478,314,7,2.7616,5.5468
codeco_pod30,2.4221,4.2199,321,70,2.0353,2.2463
codeco_pod31,14.9824,12.6657,328,34,10.4356,11.9611
codeco_pod32,5.9125,10.1305,348,31,4.158,7.812
codeco_pod33,13.9402,3.9771,360,43,6.9724,3.3471
codeco_pod34,3.1927,16.8279,380,11,2.0438,12.8776
codeco_pod35,9.771,3.5555,386,7,8.8158,3.1522
codeco_pod36,1.757,3.7023,401,61,1.5431,2.1994
codeco_pod37,7.1656,4.0276,420,53,6.5893,2.1847
codeco_pod38,5.3768,18.383,427,60,3.9573,10.5839
codeco_pod39,6.5936,12.4517,437,49,5.3792,11.5807
codeco_pod40,8.6794,17.8588,440,58,4.5348,16.3047
codeco_pod41,2.232,7.6313,446,47,1.4981,7.3371
codeco_pod42,4.5797,13.6582,462,73,4.1023,9.1819
codeco_pod43,1.692,15.0712,470,45,0.9696,12.7792
codeco_pod44,4.8797,13.3765,475,84,4.635,10.5586
codeco_pod45,4.4421,9.7152,479,47,3.8965,9.5688
codeco_pod46,3.5006,9.3811,491,98,1.85,6.3307
codeco_pod47,10.9946,2.4674,505,30,9.2682,1.3775
codeco_pod48,1.9851,1.7332,516,66,1.1898,1.5811
codeco_pod49,12.9734,13.228,517,61,11.3188,9.3921
codeco_pod50,10.2601,9.3907,522,46,7.5677,7.8731
codeco_pod51,3.2197,1.691,524,77,1.6557,1.6178
codeco_pod52,2.7675,6.797,543,11,1.6667,5.412
codeco_pod53,4.8184,8.3477,552,79,3.7373,4.7495
codeco_pod54,5.7709,11.8266,560,28,3.5094,9.7624
codeco_pod55,7.586,9.7545,566,60,4.7006,7.9763
