name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,9.679,18.7533,0,36,5.2111,11.1208
codeco_pod2,10.3998,12.1031,2,60,7.6234,10.1855
codeco_pod3,13.744,7.2274,9,100,12.6968,3.717
codeco_pod4,3.453,4.434,25,100,2.2502,2.3257
codeco_pod5,6.0044,18.4441,26,70,4.4834,10.7607
codeco_pod6,1.3175,5.1468,28,76,1.292,4.0092
codeco_pod7,13.1859,2.5345,33,78,11.6374,1.885
codeco_pod8,6.1721,5.7458,52,37,3.0912,3.9933
codeco_pod9,13.1642,15.3039,54,48,12.6104,10.9903
codeco_pod10,7.9314,10.2327,60,70,5.6373,6.692
codeco_pod11,10.189,7.3503,78,56,7.495,7.1938
codeco_pod12,12.5288,11.0842,88,22,10.4247,7.2871
codeco_pod13,1.2307,13.0618,104,51,0.7659,12.5101
codeco_pod14,6.7355,6.5273,110,76,6.6179,4.2284
codeco_pod15,5.1824,14.6197,128,15,4.8041,9.7773
codeco_pod16,13.8801,5.7368,137,65,7.8318,4.2288
codeco_pod17,4.4562,15.4836,139,80,2.7392,14.4983
codeco_pod18,11.3546,19.6613,158,5,5.6906,12.7346
codeco_pod19,9.2637,11.2056,165,63,6.0608,6.1404
codeco_pod20,8.3275,11.9256,166,14,4.605,8.5285
codeco_pod21,9.306,1.6,178,79,6.2355,0.9438
codeco_pod22,11.6962,3.4253,193,30,11.3264,2.7192
codeco_pod23,13.9625,13.9618,197,87,11.7558,11.3937
codeco_pod24,10.0209,9.3756,204,84,9.324,7.8107
codeco_pod25,13.5733,17.5514,206,85,12.589,9.6556
codeco_pod26,2.0791,2.5112,224,40,1.5528,2.0686
codeco_pod27,10.2162,17.3068,237,10,5.3703,16.7586
codeco_pod28,6.3466,15.0059,252,99,3.6805,11.1148
codeco_pod29,7.029,7.6248,265,22,4.3963,4.8853
codeco_pod30,14.4785,2.7936,270,10,12.4521,2.4173
codeco_pod31,13.9407,11.2564,275,8,12.0065,6.6082
codeco_pod32,8.6089,1.5912,284,60,4.8562,1.0446
codeco_pod33,6.8182,14.9744,291,32,4.4958,13.1606
codeco_pod34,13.1888,8.2823,294,13,12.0512,5.0964
codeco_pod35,6.6244,6.3631,303,21,6.4931,3.2284
codeco_pod36,11.7542,9.9713,307,7,8.8322,5.5844
codeco_pod37,2.9455,3.9758,326,13,1.758,2.1078
codeco_pod38,8.7075,13.1471,342,80,5.1207,7.7051
codeco_pod39,4.9036,4.769,353,47,2.4653,4.6886
codeco_pod40,2.0944,5.0267,361,16,1.7514,3.4482
codeco_pod41,8.4092,6.7556,362,7,7.7673,5.0924
codeco_pod42,5.994,6.9073,380,11,5.0709,3.561
codeco_pod43,10.8745,5.778,394,57,9.4767,5.3296
codeco_pod44,11.1701,5.6208,410,53,7.7026,5.0138
codeco_pod45,4.989,12.7816,419,75,4.1522,8.5327
codeco_pod46,5.1775,8.689,435,90,4.617,6.0582
codeco_pod47,8.2595,19.8473,445,94,6.9057,16.4079
codeco_pod48,1.8598,17.9804,456,37,1.638,16.826
