name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,2.8442,9.1555,0,29,1.8793,8.5563
codeco_pod2,14.6419,16.0712,3,95,9.1624,13.2769
codeco_pod3,13.3133,12.3705,6,30,10.8129,10.9871
codeco_pod4,1.8745,18.8526,17,8,1.4083,12.7399
codeco_pod5,4.6097,9.7641,22,51,4.1378,6.455
codeco_pod6,9.3339,18.637,40,62,7.3645,17.8071
codeco_pod7,5.4189,14.1234,46,14,2.8954,9.1427
codeco_pod8,12.5252,3.4882,55,66,12.1182,1.7487
codeco_pod9,14.5458,4.8874,60,90,7.5942,2.9528
codeco_pod10,11.6524,11.8883,71,34,8.0727,7.2301
codeco_pod11,13.9166,19.4942,74,49,10.7474,16.357
codeco_pod12,7.6874,19.9118,81,15,7.2631,12.6254
codeco_pod13,2.463,7.177,98,6,1.4328,4.1834
codeco_pod14,1.6156,9.6508,103,46,1.5239,5.2082
codeco_pod15,14.7803,10.4619,123,64,14.1143,7.6315
codeco_pod16,13.0566,13.317,141,12,12.0786,12.1574
codeco_pod17,5.4395,9.0794,145,92,4.787,6.3068
codeco_pod18,2.1824,18.8409,161,49,1.8013,12.3884
codeco_pod19,13.4398,2.7118,180,13,10.6798,1.5584
codeco_pod20,13.9716,1.3791,192,79,9.0227,0.8786
codeco_pod21,6.7478,7.6241,195,48,5.943,4.2655
codeco_pod22,4.8718,8.6199,205,84,3.6701,4.6842
codeco_pod23,1.5474,11.7895,215,40,1.3559,10.9986
codeco_pod24,9.5626,14.2628,234,84,6.8849,10.9226
codeco_pod25,9.7588,15.8023,246,15,5.0827,15.2808
codeco_pod26,13.7606,10.1052,249,25,12.9674,5.8781
codeco_pod27,5.7015,3.7745,258,32,3.4035,2.8837
codeco_pod28,10.9055,11.5182,263,21,7.3927,8.8349
codeco_pod29,10.6576,2.6435,268,20,9.038,1.9439
codeco_pod30,13.2867,16.5625,282,58,9.8694,11.9961
codeco_pod31,13.7487,10.8447,297,52,11.2281,7.369
codeco_pod32,14.1695,13.0771,303,36,13.3539,12.387
codeco_pod33,8.9376,19.963,312,91,6.3769,15.6064
codeco_pod34,5.0028,8.5801,318,60,3.2185,8.0044
codeco_pod35,7.1591,17.5414,328,7,3.5903,16.157
codeco_pod36,14.0469,14.0369,330,20,13.1277,9.5172
codeco_pod37,4.4431,18.3796,332,14,2.4397,17.4451
codeco_pod38,14.6471,19.4975,350,28,10.0415,18.8706
codeco_pod39,9.1152,4.9359,355,92,8.6113,2.6642
codeco_pod40,7.1829,8.7724,359,8,5.8379,6.2146
codeco_pod41,3.9954,7.1482,373,84,3.2926,5.6235
codeco_pod42,7.9119,1.3968,376,97,4.4724,0.8975
codeco_pod43,5.7048,13.6407,394,20,3.9589,8.0546
codeco_pod44,8.3567,7.2307,408,14,4.719,3.6956
codeco_pod45,3.0474,17.4899,418,6,2.2757,9.5005
codeco_pod46,6.0479,6.5306,421,66,3.9507,5.146
codeco_pod47,1.03,6.8078,433,91,0.7939,5.5246
codeco_pod48,9.1524,1.0814,436,35,4.8581,1.0582
codeco_pod49,4.939,11.3385,450,31,3.632,6.2436
codeco_pod50,5.9312,8.3958,456,24,4.1203,4.202
codeco_pod51,13.8215,15.1688,461,16,12.01,8.8941
codeco_pod52,3.3848,5.6639,476,56,3.1348,5.4311
codeco_pod53,2.9377,14.6266,495,51,2.8088,8.5924
codeco_pod54,11.6534,8.2582,507,74,7.9929,6.4226
codeco_pod55,1.9714,17.0845,524,77,1.3332,16.0179
codeco_pod56,1.6957,8.4965,531,13,0.9895,5.4754
codeco_pod57,7.3111,11.5996,536,83,3.9513,9.5606
codeco_pod58,5.4453,11.4408,552,20,3.0351,8.2977
codeco_pod59,6.7911,9.9051,568,21,5.3534,5.354
codeco_pod60,6.6057,14.144,577,73,4.5802,12.4444
codeco_pod61,6.3802,15.3028,583,52,4.8675,11.3582
codeco_pod62,4.359,5.9546,587,64,4.2996,5.8285
codeco_pod63,6.5906,13.7212,599,86,5.5057,8.7827
codeco_pod64,14.2175,1.2303,607,5,11.7351,0.7879
codeco_pod65,11.005,14.3857,611,25,5.9792,13.2144
codeco_pod66,10.7785,12.7552,614,96,7.7877,12.1568
codeco_pod67,2.0991,18.4361,616,61,1.5138,13.7387
codeco_pod68,12.4185,3.9491,633,7,8.9986,3.728
codeco_pod69,11.8163,16.0759,650,84,11.6315,9.3615
