name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,13.6485,6.4393,0,10,10.5569,3.8456
codeco_pod2,13.0729,15.3832,14,43,12.4716,12.1878
codeco_pod3,1.4132,13.9975,26,18,0.9489,12.5935
codeco_pod4,10.2609,8.6334,36,43,5.7666,5.0828
codeco_pod5,3.0335,2.7588,45,42,1.6153,2.7121
codeco_pod6,6.3569,7.3435,48,82,6.1498,4.1048
codeco_pod7,6.4316,9.302,55,61,3.605,5.0584
codeco_pod8,2.4604,16.1008,61,87,1.98,11.1565
codeco_pod9,6.8046,18.6499,74,77,4.082,14.6276
codeco_pod10,1.7622,14.6388,75,14,1.0177,8.4718
codeco_pod11,12.8547,16.019,95,92,12.0324,12.0767
codeco_pod12,2.6571,4.5263,107,10,2.2391,3.3416
codeco_pod13,5.2972,17.0416,125,36,3.5925,13.7422
codeco_pod14,2.6997,10.379,145,75,2.6686,9.5742
codeco_pod15,14.7206,13.7653,155,11,9.3145,10.3579
codeco_pod16,1.9659,8.4375,156,28,1.0319,8.1403
codeco_pod17,8.5657,13.5722,169,82,4.7459,12.8105
codeco_pod18,2.7257,15.2627,180,81,2.0149,12.4625
codeco_pod19,10.3676,10.3069,197,5,9.9119,5.9583
codeco_pod20,9.4226,14.336,213,90,6.697,13.4373
codeco_pod21,14.1458,13.5925,226,18,11.3145,12.1329
codeco_pod22,8.0968,10.3637,238,6,4.7493,7.5545
codeco_pod23,11.6828,11.3753,250,88,8.5914,6.8189
codeco_pod24,1.7281,15.7389,259,90,1.5238,11.8147
codeco_pod25,8.3054,4.879,271,75,8.1583,3.1426
codeco_pod26,2.0846,15.0115,277,40,1.6566,8.6637
codeco_pod27,10.0814,11.0818,286,98,9.4081,6.746
codeco_pod28,4.4003,13.3357,292,14,2.9044,9.0007
codeco_pod29,1.1219,10.9902,311,75,0.6026,10.8317
codeco_pod30,8.5616,6.4214,320,19,6.3305,4.6722
codeco_pod31,3.9803,2.111,335,94,2.3882,1.8736
codeco_pod32,2.2332,11.0575,353,27,1.2912,6.6623
codeco_pod33,14.9744,17.5785,359,26,12.1017,14.0319
codeco_pod34,1.1346,14.8983,374,12,0.6542,12.7099
codeco_pod35,14.0175,6.4639,387,88,11.1793,6.2935
codeco_pod36,3.4015,14.5448,392,50,1.9869,10.7733
codeco_pod37,13.3766,14.4901,400,59,10.9586,13.4425
codeco_pod38,7.9861,8.6459,418,86,7.872,6.7537
codeco_pod39,2.0268,13.7418,434,15,1.9518,9.1376
codeco_pod40,7.6089,6.1517,446,23,4.8436,5.4766
codeco_pod41,8.0471,1.0138,460,87,6.4657,0.5589
codeco_pod42,3.3234,3.1183,465,33,2.1902,1.8804
codeco_pod43,2.4022,14.413,476,33,1.4016,9.5572
codeco_pod44,9.3498,19.8493,482,79,7.4447,10.5143
codeco_pod45,8.4307,17.9402,490,68,5.298,10.9915
codeco_pod46,2.5789,2.3156,502,89,1.7988,2.2402
codeco_pod47,11.3712,12.1799,512,42,8.7759,6.3639
codeco_pod48,1.9397,16.9459,522,40,1.8955,15.6758
codeco_pod49,11.8854,7.3114,536,70,10.8343,5.1725
codeco_pod50,2.9077,2.0883,544,11,2.2751,1.9646
codeco_pod51,10.2588,12.1473,562,59,8.4095,8.5679
codeco_pod52,10.4865,12.2179,581,15,7.9774,8.4013
