name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,5.315,12.9565,0,46,4.1522,8.6341
codeco_pod2,7.1162,1.7716,2,92,4.3569,1.297
codeco_pod3,4.3752,13.1406,5,29,2.5006,8.4338
codeco_pod4,2.8777,6.0391,17,98,2.3872,4.5898
codeco_pod5,12.3835,5.2278,24,92,8.7636,4.0133
codeco_pod6,4.0128,18.073,27,69,2.125,13.5747
codeco_pod7,13.5345,19.4709,42,51,12.8176,15.8649
codeco_pod8,5.815,9.8226,59,31,3.9454,6.724
codeco_pod9,1.871,19.5835,74,26,1.3087,17.0475
codeco_pod10,14.8959,7.9003,79,67,8.3705,6.6303
codeco_pod11,1.578,6.7357,91,75,1.3209,3.3868
codeco_pod12,13.6802,17.6286,99,85,9.4633,11.0402
codeco_pod13,3.1532,7.1865,105,37,2.1224,7.0886
codeco_pod14,1.6013,13.3974,110,39,1.1386,9.3183
codeco_pod15,5.9758,18.4595,115,33,3.16,13.6716
codeco_pod16,14.7471,9.2573,118,24,13.6287,6.2836
codeco_pod17,1.4793,14.8871,119,21,1.2295,11.9859
codeco_pod18,5.2283,1.7925,135,80,3.5842,1.7533
codeco_pod19,3.1506,12.2598,138,28,2.3642,11.949
codeco_pod20,5.5289,12.8596,145,82,3.1376,12.0261
codeco_pod21,6.83,13.6785,162,81,3.9636,10.2667
codeco_pod22,2.8887,2.3733,181,92,2.525,2.1394
codeco_pod23,8.4794,3.2909,182,91,5.6761,2.8691
codeco_pod24,5.3812,11.8184,185,69,3.6685,7.6372
codeco_pod25,7.5551,19.5819,198,92,6.2443,11.2108
codeco_pod26,9.8006,4.1542,211,57,5.6071,4.0464
codeco_pod27,10.386,7.873,227,90,5.3409,6.3363
codeco_pod28,14.0644,13.515,229,17,9.8307,7.2045
codeco_pod29,9.8002,8.8407,246,10,9.357,7.4119
codeco_pod30,12.4665,19.3586,261,64,11.3147,13.3241
codeco_pod31,11.6156,1.2227,271,72,8.3188,0.8806
codeco_pod32,5.2896,16.8405,283,43,3.309,8.5534
codeco_pod33,12.7636,8.3337,301,93,7.048,6.4399
codeco_pod34,14.1757,11.9146,305,71,7.5188,5.9735
codeco_pod35,13.2826,6.6684,313,53,11.7395,5.9799
codeco_pod36,8.0304,15.0026,332,82,6.7188,7.5197
codeco_pod37,10.673,1.6956,342,45,6.222,0.88
codeco_pod38,4.5125,18.4197,347,80,2.4794,12.1589
codeco_pod39,3.4428,15.4751,357,17,1.844,9.6098
codeco_pod40,3.6839,13.7788,370,85,2.7269,8.4795
codeco_pod41,11.5713,6.5079,383,45,11.178,3.8424
codeco_pod42,11.0893,9.1078,402,27,10.5143,6.4683
codeco_pod43,10.9583,13.8351,409,19,9.4538,8.9075
codeco_pod44,9.0033,8.2833,414,13,6.9794,7.8823
codeco_pod45,13.9417,18.6621,433,87,7.0879,11.6074
codeco_pod46,10.2275,16.0706,445,48,6.9995,9.4578
codeco_pod47,3.3729,14.1505,450,9,2.9583,11.9305
codeco_pod48,14.8672,11.1574,462,61,8.8621,5.8286
codeco_pod49,8.2346,12.6338,473,53,6.7037,10.4211
codeco_pod50,1.3335,16.387,487,67,0.9373,13.2638
codeco_pod51,1.6546,18.616,507,51,0.905,13.6841
codeco_pod52,4.7662,13.1678,515,37,4.0819,10.7781
codeco_pod53,14.8173,18.8081,525,79,11.4152,16.7467
codeco_pod54,5.8641,1.2109,532,100,4.3346,1.1461
codeco_pod55,10.6908,8.9175,543,6,8.0344,6.0386
codeco_pod56,6.4852,8.1987,556,46,3.5981,4.1317
codeco_pod57,12.7791,9.9881,564,27,7.7861,7.8541
codeco_pod58,13.4148,17.2565,580,73,9.8695,14.1277
codeco_pod59,5.381,19.6473,583,25,3.3588,14.0937
codeco_pod60,7.2158,15.3401,596,24,4.4494,14.345
codeco_pod61,1.0795,9.4923,597,5,1.0399,7.3367
codeco_pod62,9.6057,13.9446,617,24,5.7362,9.3399
codeco_pod63,4.3459,11.1687,630,21,2.6505,8.1829
codeco_pod64,11.8635,9.0794,650,55,6.9791,6.7857
codeco_pod65,11.1933,4.9199,655,27,6.6612,4.0602
codeco_pod66,14.1717,7.0892,667,92,11.7213,6.07
codeco_pod67,9.8063,7.9786,675,20,8.4063,6.7315
codeco_pod68,14.0018,1.7514,690,75,8.7948,1.5859
codeco_pod69,9.5345,15.8874,692,27,6.872,14.1901
codeco_pod70,5.5601,8.1874,702,55,2.9504,6.1775
codeco_pod71,10.8548,4.2176,708,52,5.4998,2.3879
codeco_pod72,1.1302,19.9366,721,46,0.9677,11.6826
codeco_pod73,4.2894,12.8456,724,56,2.3572,11.9793
codeco_pod74,9.0601,15.6448,734,68,5.6254,13.8131
codeco_pod75,8.5287,10.6475,750,54,5.7785,7.6487
codeco_pod76,9.3313,1.5875,751,52,7.8461,0.9645
codeco_pod77,4.5989,7.4505,760,8,4.2769,5.855
codeco_pod78,11.4695,10.8546,772,69,8.7572,7.6565
codeco_pod79,1.3862,9.114,775,41,0.8445,6.2029
codeco_pod80,7.8208,1.1588,780,61,6.3276,0.9551
codeco_pod81,5.5118,15.9868,797,71,4.9011,14.8671
codeco_pod82,10.6472,2.1749,806,63,7.8124,1.1068
