name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,10.7068,16.9721,0,36,8.1623,9.6527
codeco_pod2,7.3933,9.6319,1,26,5.2596,6.8589
codeco_pod3,10.7573,10.8433,19,21,10.0829,9.6779
codeco_pod4,11.386,1.1954,35,91,8.8345,1.0065
codeco_pod5,5.0071,9.809,52,65,3.0812,9.1446
codeco_pod6,10.7295,19.8078,67,18,6.1777,15.7377
codeco_pod7,6.0796,6.0155,81,34,4.7244,4.3073
codeco_pod8,12.5038,10.5084,88,54,9.5723,6.8958
codeco_pod9,1.6052,16.5705,108,12,1.4569,15.4147
codeco_pod10,14.957,6.7073,123,36,14.1147,5.7887
codeco_pod11,9.5515,7.5376,135,8,5.1877,4.6758
codeco_pod12,14.8469,9.9866,138,24,11.2314,8.7154
codeco_pod13,5.0807,13.6721,148,6,4.9545,11.556
codeco_pod14,5.5217,3.078,162,84,3.8099,2.3268
codeco_pod15,8.4609,19.6694,177,70,7.502,11.7781
codeco_pod16,14.4548,11.0077,194,85,7.6063,7.2994
codeco_pod17,5.1388,11.9521,198,49,4.3811,11.2185
codeco_pod18,7.6275,4.7435,205,31,6.4647,3.4284
codeco_pod19,10.848,6.2082,209,56,5.6971,4.6335
codeco_pod20,8.922,7.4083,210,64,5.8337,6.48
codeco_pod21,3.1316,4.8384,217,92,2.554,3.9482
codeco_pod22,3.5023,18.7364,231,16,2.7672,9.7298
codeco_pod23,7.0423,11.8639,251,39,5.2099,8.7432
codeco_pod24,14.8729,12.6012,254,60,11.4523,10.9594
codeco_pod25,14.2184,15.1808,266,82,9.5768,11.0822
codeco_pod26,13.2038,9.2749,270,69,11.1959,4.7145
codeco_pod27,3.4634,9.7158,271,23,3.194,7.4615
codeco_pod28,8.8186,8.6497,278,41,7.2668,6.7042
codeco_pod29,8.0563,4.5915,293,93,7.1403,4.4082
codeco_pod30,6.605,19.2935,313,94,4.5235,12.9603
codeco_pod31,8.7618,13.0838,324,56,5.0856,10.612
codeco_pod32,3.4545,12.8541,338,35,2.7601,7.8314
codeco_pod33,2.8408,17.7957,344,30,2.3667,11.9447
codeco_pod34,14.9792,14.9966,359,63,8.0469,10.4495
codeco_pod35,1.1288,3.5355,360,44,0.9722,2.0649
codeco_pod36,11.1784,9.5737,378,99,7.3471,8.027
codeco_pod37,8.0002,14.7232,396,74,5.0612,12.092
codeco_pod38,9.7006,5.84,408,82,5.2489,4.8886
codeco_pod39,5.9886,14.9709,409,26,4.4592,12.5965
codeco_pod40,5.8145,17.7724,422,12,4.6665,9.4537
codeco_pod41,2.1985,18.7224,427,69,2.0659,17.8709
codeco_pod42,5.0656,11.0083,429,74,3.0456,8.1044
codeco_pod43,3.6946,16.7614,440,25,3.2602,14.462
codeco_pod44,3.274,5.7246,456,71,2.9658,3.4021
codeco_pod45,10.0616,5.9955,468,84,7.3626,5.2893
codeco_pod46,5.2684,7.6888,472,54,3.1925,4.4933
codeco_pod47,13.2118,17.3794,478,16,11.6138,10.0855
codeco_pod48,3.3346,16.8859,479,11,1.7656,10.9564
codeco_pod49,2.9966,16.7851,487,27,2.0801,10.9521
codeco_pod50,7.7228,7.388,506,26,6.7972,6.0562
codeco_pod51,14.4748,6.2771,520,20,9.2399,3.5813
codeco_pod52,13.5985,13.0189,524,17,9.7782,6.7155
codeco_pod53,13.2769,7.0516,537,33,10.7508,4.1163
codeco_pod54,10.1262,6.6612,546,6,6.4793,6.0351
codeco_pod55,4.3019,19.0303,550,5,2.5689,10.2147
codeco_pod56,1.5366,16.4383,564,38,1.0761,12.9049
codeco_pod57,2.7847,14.7811,584,45,2.3184,9.6792
codeco_pod58,8.8347,3.8609,590,42,6.5812,3.4783
codeco_pod59,13.8718,7.4264,598,36,8.987,5.3113
codeco_pod60,1.9898,14.2811,612,8,1.3949,10.4948
codeco_pod61,5.4649,12.4643,614,24,3.8882,6.7667
codeco_pod62,5.919,7.1068,626,19,3.9856,4.9966
codeco_pod63,9.2927,1.5793,644,90,5.5809,1.4016
codeco_pod64,9.4605,12.2133,648,52,8.0832,7.1417
codeco_pod65,4.1286,10.4494,667,37,3.9859,9.2949
codeco_pod66,8.7753,8.1108,668,100,7.3384,5.1431
codeco_pod67,4.48,2.0032,677,26,3.4384,1.8729
codeco_pod68,6.4563,4.0048,687,34,3.9549,2.0282
codeco_pod69,3.9814,16.0706,696,70,3.1917,8.3947
codeco_pod70,4.5312,16.7839,712,63,2.3678,13.1895
codeco_pod71,2.7109,7.0865,713,94,2.4248,4.1383
codeco_pod72,6.7895,2.2975,733,93,4.7743,2.1521
codeco_pod73,1.6611,5.6399,736,95,1.1876,3.9562
codeco_pod74,9.3196,16.0214,749,100,8.7406,8.784
codeco_pod75,2.7754,9.5801,758,76,1.8394,9.0937
codeco_pod76,5.6002,1.1685,763,80,4.9337,1.1394
codeco_pod77,2.3822,18.5535,783,13,2.1776,14.4474
codeco_pod78,1.2093,5.7009,800,79,0.7499,4.1303
codeco_pod79,3.0635,4.0233,816,63,2.3485,2.4099
codeco_pod80,5.2367,15.1031,821,5,3.9039,14.3947
codeco_pod81,12.5356,8.8765,831,23,10.5436,8.6212
codeco_pod82,2.153,2.0606,838,71,1.9049,1.115
codeco_pod83,3.5968,15.9515,850,59,2.357,10.4346
