name,cpu,ram,creation_time,exec_time,real_cpu,real_ram
codeco_pod1,9.652,2.798,0,30,5.1914,1.9555
codeco_pod2,8.4404,16.7486,5,83,6.6985,14.4396
codeco_pod3,7.5781,13.6868,10,93,4.5919,11.8126
codeco_pod4,7.0256,18.3407,13,74,3.6712,17.2208
codeco_pod5,6.5432,9.6499,17,24,4.8688,4.9172
codeco_pod6,11.4003,10.8637,35,85,9.6716,6.6257
codeco_pod7,6.1219,12.1603,45,89,5.7828,10.6562
codeco_pod8,2.8757,6.5335,60,15,1.7346,6.1038
codeco_pod9,10.2107,12.1186,71,45,8.0533,10.1343
codeco_pod10,4.6727,19.1752,74,30,4.3921,14.4261
codeco_pod11,13.5206,19.0783,88,85,8.6548,11.778
codeco_pod12,3.314,14.0076,90,38,2.7101,11.1362
codeco_pod13,10.8456,14.0473,97,11,6.3127,13.1368
codeco_pod14,8.9838,19.6469,111,74,6.9027,19.2851
codeco_pod15,5.8984,6.65,126,88,4.6334,4.295
codeco_pod16,3.4477,17.0271,142,79,2.7565,14.6525
codeco_pod17,11.493,3.2191,150,59,8.8251,1.809
codeco_pod18,11.243,13.7092,165,63,8.8335,8.9213
codeco_pod19,5.3864,12.9976,168,54,5.1236,6.9605
codeco_pod20,14.297,8.3682,178,12,9.677,6.3257
codeco_pod21,14.1351,9.146,180,24,11.355,4.9029
codeco_pod22,8.5366,12.4493,190,72,7.0548,9.2128
