data_file,total_rewards_masked,masked_rewards_std,mean_masked,total_rewards_marl,marl_rewards_std,mean_marl
pod_dataset_189.csv,0.5795398147182935,0.07179852295758012,0.5795398147182935,0.6193706314178957,0.05192207893587945,0.6193706314178957
pod_dataset_30.csv,0.6052178313185413,0.059378144749457025,0.6052178313185413,0.6003554023774612,0.060717648502932264,0.6003554023774612
pod_dataset_174.csv,0.6304296696768922,0.049591634530143994,0.6304296696768922,0.5970481347790908,0.06466061800456951,0.5970481347790908
pod_dataset_153.csv,0.6195636419723429,0.05375515606631529,0.6195636419723429,0.6424805983604273,0.0419681291000797,0.6424805983604273
pod_dataset_27.csv,0.6146582889432822,0.06368439592784242,0.6146582889432822,0.6187899874972438,0.05297706518349526,0.6187899874972438
pod_dataset_23.csv,0.6142911490612127,0.07382615745708279,0.6142911490612127,0.616475329528966,0.06441219746251217,0.616475329528966
pod_dataset_115.csv,0.6117393377175244,0.06476549930737847,0.6117393377175244,0.636492893916837,0.045338009513487446,0.636492893916837
pod_dataset_26.csv,0.6278823482567447,0.06027914176297487,0.6278823482567447,0.5923336961198038,0.08185603026501655,0.5923336961198038
pod_dataset_175.csv,0.622016995428779,0.05166533652769246,0.622016995428779,0.6337272203629003,0.045138087453185906,0.6337272203629003
pod_dataset_49.csv,0.6021911809214671,0.06458013846298581,0.6021911809214671,0.6275891921230103,0.04638730635981662,0.6275891921230103
pod_dataset_199.csv,0.6302329955067837,0.049757376933069766,0.6302329955067837,0.6349564827655519,0.04593571385174139,0.6349564827655519
pod_dataset_158.csv,0.6204911274636603,0.059034841389160396,0.6204911274636603,0.6211749533977096,0.05491940530065895,0.6211749533977096
pod_dataset_73.csv,0.6340691645725628,0.04594415186411451,0.6340691645725628,0.6251721751328054,0.05059171663747579,0.6251721751328054
pod_dataset_124.csv,0.6068350334634183,0.06295737175067287,0.6068350334634183,0.569714649203536,0.07044153614995213,0.569714649203536
pod_dataset_1.csv,0.55895131847329,0.0,0.55895131847329,0.5353853044938626,0.0,0.5353853044938626
pod_dataset_140.csv,0.5951152242838053,0.06700517672978079,0.5951152242838053,0.5905168385243922,0.06881772521378175,0.5905168385243922
pod_dataset_184.csv,0.6129189655146948,0.05618863925792762,0.6129189655146948,0.6228676554517062,0.04963286519202933,0.6228676554517062
pod_dataset_44.csv,0.6124275967011694,0.054828671230517566,0.6124275967011694,0.5920198386340956,0.06089684783463294,0.5920198386340956
pod_dataset_131.csv,0.6256396099763658,0.050738911688471895,0.6256396099763658,0.637494028167281,0.04458714476160652,0.637494028167281
pod_dataset_51.csv,0.5968766513462473,0.07120846538140523,0.5968766513462473,0.6427618225403262,0.04511761974422803,0.6427618225403262
pod_dataset_5.csv,0.6539418613416123,0.03818991822312888,0.6539418613416123,0.6550843962158337,0.0376858586029678,0.6550843962158337
pod_dataset_150.csv,0.5877647472514795,0.07496477793342321,0.5877647472514795,0.6410637744039197,0.04601698514076002,0.6410637744039197
