data_file,total_rewards_masked,masked_rewards_std,mean_masked,total_rewards_marl,marl_rewards_std,mean_marl
pod_dataset_189.csv,0.9040569761608642,0.07261755849731269,0.9040569761608642,0.968675399198554,0.013188627317345599,0.968675399198554
pod_dataset_30.csv,0.9077967913573942,0.06322285342246586,0.9077967913573942,0.9681423655030446,0.01077554468354319,0.9681423655030446
pod_dataset_174.csv,0.8946708929020737,0.0826188561688655,0.8946708929020737,0.9681175755349937,0.012441838590546352,0.9681175755349937
pod_dataset_153.csv,0.9088768469417022,0.06769985410249013,0.9088768469417022,0.9701921068252016,0.01150444137598965,0.9701921068252016
pod_dataset_27.csv,0.9134465968928415,0.07838070390600997,0.9134465968928415,0.9665592162073624,0.011817519360638889,0.9665592162073624
pod_dataset_23.csv,0.9154427208294872,0.058957286376821426,0.9154427208294872,0.9688756582040271,0.011923845124938649,0.9688756582040271
pod_dataset_115.csv,0.9093894920697649,0.0564273729727455,0.9093894920697649,0.9690713955368053,0.012111567446530108,0.9690713955368053
pod_dataset_26.csv,0.9020413217348427,0.10156398038860934,0.9020413217348427,0.9679518510735091,0.01460936460457887,0.9679518510735091
pod_dataset_175.csv,0.9060651478885677,0.06558824224985833,0.9060651478885677,0.96681206409618,0.012373016729301684,0.96681206409618
pod_dataset_49.csv,0.8970268181000602,0.07638644146255523,0.8970268181000602,0.9673952027838928,0.011520665925443593,0.9673952027838928
pod_dataset_199.csv,0.9092893655160297,0.06604748589307709,0.9092893655160297,0.9692409695149742,0.01255020013139377,0.9692409695149742
pod_dataset_158.csv,0.8980090407253779,0.08061344313012579,0.8980090407253779,0.9691703845035258,0.01199464208038128,0.9691703845035258
pod_dataset_73.csv,0.921359206920592,0.03159393727458328,0.921359206920592,0.9680270630429499,0.01235831701700727,0.9680270630429499
pod_dataset_124.csv,0.8991612848197106,0.06887659469183567,0.8991612848197106,0.9670799085624757,0.012212529216838445,0.9670799085624757
pod_dataset_1.csv,0.9518349840372639,0.0,0.9518349840372639,0.9518349840372639,0.0,0.9518349840372639
pod_dataset_140.csv,0.9079308336093945,0.06268304917917383,0.9079308336093945,0.9675609366799003,0.012857757201474933,0.9675609366799003
pod_dataset_184.csv,0.9035514000667222,0.0654268183116409,0.9035514000667222,0.9672912711964202,0.012375305361599758,0.9672912711964202
pod_dataset_44.csv,0.9141582586904746,0.06627263337140757,0.9141582586904746,0.9689010315710092,0.01312406640268914,0.9689010315710092
pod_dataset_131.csv,0.8934180497318096,0.09210260417990149,0.8934180497318096,0.9680914296786638,0.012587646651024789,0.9680914296786638
pod_dataset_51.csv,0.9083579135073887,0.06802623594915153,0.9083579135073887,0.9722144245051346,0.013511265569211799,0.9722144245051346
pod_dataset_5.csv,0.966009543010415,0.02170691187970084,0.966009543010415,0.9807908915057307,0.012272266820956666,0.9807908915057307
pod_dataset_150.csv,0.9114462634814617,0.054132848776179916,0.9114462634814617,0.9701304722648443,0.011707505515924496,0.9701304722648443
pod_dataset_122.csv,0.8991571898894576,0.08934750363942731,0.8991571898894576,0.9677003009539891,0.01269817434781221,0.9677003009539891
pod_dataset_125.csv,0.9104178946729639,0.06144743529388177,0.9104178946729639,0.9696623941843303,0.012627335433413765,0.9696623941843303
pod_dataset_53.csv,0.9223231846415152,0.02920672793683635,0.9223231846415152,0.9711537502801996,0.012795267207421659,0.9711537502801996
pod_dataset_160.csv,0.9095230209814943,0.06360773326973304,0.9095230209814943,0.9693080491900876,0.01244030383175658,0.9693080491900876
pod_dataset_25.csv,0.9311570746352481,0.03387153910485571,0.9311570746352481,0.9676702937352804,0.014843348527131714,0.9676702937352804
pod_dataset_45.csv,0.9156118053076423,0.049963864445408956,0.9156118053076423,0.9704289931438739,0.01112736303282514,0.9704289931438739
pod_dataset_62.csv,0.9152781365873383,0.05663934588407926,0.9152781365873383,0.9677852853117501,0.013850490895714555,0.9677852853117501
