data_file,total_rewards_masked,masked_rewards_std,mean_masked,total_rewards_marl,marl_rewards_std,mean_marl
pod_dataset_189.csv,0.9212723008723022,0.04774922838494003,0.9212723008723022,0.9764549324817844,0.00999879885300471,0.9764549324817844
pod_dataset_30.csv,0.9336169159041258,0.024358026485456687,0.9336169159041258,0.9759534362724466,0.00838946709653774,0.9759534362724466
pod_dataset_174.csv,0.9203323760658515,0.029903845633665646,0.9203323760658515,0.9759861778101901,0.00947029850512402,0.9759861778101901
pod_dataset_153.csv,0.9201092219587937,0.06004231400160875,0.9201092219587937,0.9774410123498053,0.008933890207847113,0.9774410123498053
pod_dataset_27.csv,0.921554771280654,0.05296318495451297,0.921554771280654,0.9746640558751091,0.009002822688862638,0.9746640558751091
pod_dataset_23.csv,0.9355977594470088,0.02847765255360072,0.9355977594470088,0.9764773649081395,0.00913976162293665,0.9764773649081395
pod_dataset_115.csv,0.9223664379922261,0.027410772935879055,0.9223664379922261,0.9767644336023277,0.009113125455035414,0.9767644336023277
pod_dataset_26.csv,0.9357805540583576,0.024760789663120217,0.9357805540583576,0.9756527381183631,0.011041061634152862,0.9756527381183631
pod_dataset_175.csv,0.9186515734834315,0.044627471686734026,0.9186515734834315,0.9749192961760462,0.009459426566708014,0.9749192961760462
pod_dataset_49.csv,0.9211385971702053,0.06061496469388499,0.9211385971702053,0.9754474425376212,0.00891111295176672,0.9754474425376212
pod_dataset_199.csv,0.9276308410023545,0.04502176384430125,0.9276308410023545,0.9768162308808351,0.009553886777830313,0.9768162308808351
pod_dataset_158.csv,0.9167040168797389,0.054928304656938196,0.9167040168797389,0.9767430172638836,0.009080023868374445,0.9767430172638836
pod_dataset_73.csv,0.9365464657661389,0.02821182270687414,0.9365464657661389,0.9759181284160093,0.009347469127193173,0.9759181284160093
pod_dataset_124.csv,0.9155196921146656,0.052847828620209765,0.9155196921146656,0.9752289722663463,0.009307416563792715,0.9752289722663463
pod_dataset_1.csv,0.9655655829124579,0.0,0.9655655829124579,0.9655655829124579,0.0,0.9655655829124579
pod_dataset_140.csv,0.9225006687220845,0.050010705509821805,0.9225006687220845,0.9754366806457434,0.009733613820879677,0.9754366806457434
