data_file,total_rewards_masked,masked_rewards_std,mean_masked,total_rewards_marl,marl_rewards_std,mean_marl
pod_dataset_189.csv,0.9841103256121684,0.007893095757361725,0.9841103256121684,0.9927158001967483,0.0031582411034007715,0.9927158001967483
pod_dataset_30.csv,0.9847005784259271,0.006283924981871492,0.9847005784259271,0.9926908387274981,0.002479981911377041,0.9926908387274981
pod_dataset_174.csv,0.9832375220471483,0.007240977589262478,0.9832375220471483,0.9926346431453167,0.0029838130017068964,0.9926346431453167
pod_dataset_153.csv,0.9853464015398944,0.006352319095757839,0.9853464015398944,0.9932171752672942,0.0026162010738698016,0.9932171752672942
pod_dataset_27.csv,0.9853037862597311,0.006186006831512626,0.9853037862597311,0.9924202775695172,0.0029187801658070384,0.9924202775695172
pod_dataset_23.csv,0.9827903240708112,0.006963567126458409,0.9827903240708112,0.9928881066363613,0.0028639096451298566,0.9928881066363613
pod_dataset_115.csv,0.9832609241316095,0.0072332542250944844,0.9832609241316095,0.992796251302433,0.0030251588325159004,0.992796251302433
pod_dataset_26.csv,0.9859772899941729,0.0071251343509979035,0.9859772899941729,0.9928011412888081,0.003479483231253033,0.9928011412888081
pod_dataset_175.csv,0.9828143625145247,0.008052530218836479,0.9828143625145247,0.9924150846021936,0.0029385768761083664,0.9924150846021936
pod_dataset_49.csv,0.9831334096305486,0.00747404157723131,0.9831334096305486,0.9924625062946552,0.0027139145262560374,0.9924625062946552
pod_dataset_199.csv,0.9855791699020786,0.0064665452362083625,0.9855791699020786,0.9929099563756228,0.003009505524987498,0.9929099563756228
pod_dataset_158.csv,0.9831881639625571,0.007923041781098946,0.9831881639625571,0.9929133307589512,0.0029510384692255005,0.9929133307589512
pod_dataset_73.csv,0.9850717140769025,0.007282746597344694,0.9850717140769025,0.9926136110227319,0.003020664062837466,0.9926136110227319
pod_dataset_124.csv,0.9829766757229068,0.008045828176050943,0.9829766757229068,0.9923710083385076,0.002915513875958814,0.9923710083385076
pod_dataset_1.csv,0.987063527712669,0.0,0.987063527712669,0.987063527712669,0.0,0.987063527712669
pod_dataset_140.csv,0.9843610188243499,0.007496796385970351,0.9843610188243499,0.992633894797723,0.003125022043074563,0.992633894797723
pod_dataset_184.csv,0.9833463425504734,0.007729459116794012,0.9833463425504734,0.9923953360694466,0.002967218581576188,0.9923953360694466
pod_dataset_44.csv,0.9844349402997785,0.007549084051987922,0.9844349402997785,0.9928729971890223,0.002982278146490407,0.9928729971890223
pod_dataset_131.csv,0.9845962551097953,0.00704482058280255,0.9845962551097953,0.9927109269955597,0.0030413181184947963,0.9927109269955597
pod_dataset_51.csv,0.9869406155077716,0.006216998249775821,0.9869406155077716,0.9934981251267939,0.0031873447217468883,0.9934981251267939
pod_dataset_5.csv,0.9917397041273504,0.004211159658575605,0.9917397041273504,0.9952792255131756,0.0026321178495490854,0.9952792255131756
pod_dataset_150.csv,0.984830635451409,0.007094966949352993,0.984830635451409,0.9930858152488736,0.002888107153418309,0.9930858152488736
pod_dataset_122.csv,0.9843699315778598,0.007405972834575652,0.9843699315778598,0.9926604821000313,0.003083046523219843,0.9926604821000313
pod_dataset_125.csv,0.9857100561160044,0.007152091417961726,0.9857100561160044,0.9929892288827331,0.003102079394875281,0.9929892288827331
pod_dataset_53.csv,0.9864392461310524,0.0066749483504133815,0.9864392461310524,0.9931565035395508,0.0031076783976730026,0.9931565035395508
pod_dataset_160.csv,0.9844437495813452,0.007174341008867448,0.9844437495813452,0.9928964180487487,0.0029979528999386955,0.9928964180487487
pod_dataset_25.csv,0.9869572278335609,0.006306578871452945,0.9869572278335609,0.9926825203494566,0.0032629133180825448,0.9926825203494566
pod_dataset_45.csv,0.9844838220070878,0.006544741963863362,0.9844838220070878,0.9929472268390275,0.0027311179105010005,0.9929472268390275
pod_dataset_62.csv,0.9833734203079791,0.008999713680712553,0.9833734203079791,0.9926851983469622,0.0031363055488833167,0.9926851983469622
pod_dataset_180.csv,0.9842775129233959,0.006981343489642213,0.9842775129233959,0.9926724159281093,0.0027417930135174014,0.9926724159281093
pod_dataset_59.csv,0.984662090406479,0.006709800113908482,0.984662090406479,0.9929486665438728,0.0027687798284931156,0.9929486665438728
